"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.07,0.05,0,"2018-12-05 00:10:01 ",0.12
"00:20:01",0.07,0.05,0,"2018-12-05 00:20:01 ",0.12
"00:30:01",0.07,0.05,0,"2018-12-05 00:30:01 ",0.12
"00:40:01",0.06,0.05,0,"2018-12-05 00:40:01 ",0.11
"00:50:01",0.06,0.05,0,"2018-12-05 00:50:01 ",0.11
"01:00:01",0.07,0.05,0,"2018-12-05 01:00:01 ",0.12
"01:10:01",0.07,0.05,0,"2018-12-05 01:10:01 ",0.12
"01:20:01",0.07,0.05,0,"2018-12-05 01:20:01 ",0.12
"01:30:01",0.07,0.05,0,"2018-12-05 01:30:01 ",0.12
"01:40:01",0.06,0.05,0,"2018-12-05 01:40:01 ",0.11
"01:50:01",0.07,0.05,0,"2018-12-05 01:50:01 ",0.12
"02:00:01",0.07,0.05,0,"2018-12-05 02:00:01 ",0.12
"02:10:01",0.07,0.05,0,"2018-12-05 02:10:01 ",0.12
"02:20:01",0.07,0.05,0,"2018-12-05 02:20:01 ",0.12
"02:30:01",0.14,0.06,0.01,"2018-12-05 02:30:01 ",0.21
"02:40:02",0.07,0.05,0,"2018-12-05 02:40:02 ",0.12
"02:50:02",0.07,0.05,0,"2018-12-05 02:50:02 ",0.12
"03:00:01",0.07,0.05,0,"2018-12-05 03:00:01 ",0.12
"03:10:01",0.06,0.05,0,"2018-12-05 03:10:01 ",0.11
"03:20:01",0.06,0.05,0,"2018-12-05 03:20:01 ",0.11
"03:30:01",0.07,0.05,0,"2018-12-05 03:30:01 ",0.12
"03:40:01",0.07,0.05,0,"2018-12-05 03:40:01 ",0.12
"03:50:01",0.07,0.05,0,"2018-12-05 03:50:01 ",0.12
"04:00:01",0.07,0.05,0,"2018-12-05 04:00:01 ",0.12
"04:10:01",0.09,0.06,0,"2018-12-05 04:10:01 ",0.15
"04:20:01",0.07,0.05,0,"2018-12-05 04:20:01 ",0.12
"04:30:01",0.07,0.05,0,"2018-12-05 04:30:01 ",0.12
"04:40:01",0.07,0.05,0,"2018-12-05 04:40:01 ",0.12
"04:50:01",0.07,0.05,0,"2018-12-05 04:50:01 ",0.12
"05:00:01",0.07,0.05,0,"2018-12-05 05:00:01 ",0.12
"05:10:01",0.07,0.05,0,"2018-12-05 05:10:01 ",0.12
"05:20:01",0.07,0.05,0,"2018-12-05 05:20:01 ",0.12
"05:30:01",0.07,0.05,0,"2018-12-05 05:30:01 ",0.12
"05:40:01",0.07,0.05,0,"2018-12-05 05:40:01 ",0.12
"05:50:01",0.07,0.05,0,"2018-12-05 05:50:01 ",0.12
"06:00:01",0.07,0.05,0,"2018-12-05 06:00:01 ",0.12
"06:10:01",0.07,0.05,0.02,"2018-12-05 06:10:01 ",0.14
"06:20:01",0.07,0.05,0,"2018-12-05 06:20:01 ",0.12
"06:30:01",0.14,0.05,0.01,"2018-12-05 06:30:01 ",0.2
"06:40:01",0.13,0.05,0.01,"2018-12-05 06:40:01 ",0.19
"06:50:01",0.09,0.05,0,"2018-12-05 06:50:01 ",0.14
"07:00:01",0.08,0.05,0,"2018-12-05 07:00:01 ",0.13
"07:10:01",0.07,0.05,0,"2018-12-05 07:10:01 ",0.12
"07:20:01",0.18,0.06,0.01,"2018-12-05 07:20:01 ",0.25
"07:30:01",0.13,0.05,0.03,"2018-12-05 07:30:01 ",0.21
"07:40:01",0.45,0.07,0.26,"2018-12-05 07:40:01 ",0.78
"07:50:01",0.26,0.06,0.02,"2018-12-05 07:50:01 ",0.34
"08:00:01",0.78,0.09,0.16,"2018-12-05 08:00:01 ",1.03
"08:10:01",1.13,0.08,0.11,"2018-12-05 08:10:01 ",1.32
"08:20:01",1.28,0.1,0.04,"2018-12-05 08:20:01 ",1.42
"08:30:01",1.54,0.2,3.15,"2018-12-05 08:30:01 ",4.89
"08:40:01",1.41,0.13,0.71,"2018-12-05 08:40:01 ",2.25
"08:50:01",1.26,0.2,2.28,"2018-12-05 08:50:01 ",3.74
"09:00:01",3.12,0.22,0.77,"2018-12-05 09:00:01 ",4.11
"09:10:01",1.64,0.17,1.32,"2018-12-05 09:10:01 ",3.13
"09:20:01",0.66,0.14,0.91,"2018-12-05 09:20:01 ",1.71
"09:30:01",0.83,0.17,0.21,"2018-12-05 09:30:01 ",1.21
"09:40:01",0.44,0.08,0.07,"2018-12-05 09:40:01 ",0.59
"09:50:01",0.32,0.07,0.01,"2018-12-05 09:50:01 ",0.4
"10:00:01",0.39,0.17,2.5,"2018-12-05 10:00:01 ",3.06
"10:10:01",0.51,0.14,1.77,"2018-12-05 10:10:01 ",2.42
"10:20:01",0.78,0.19,2.64,"2018-12-05 10:20:01 ",3.61
"10:30:01",0.63,0.17,2.31,"2018-12-05 10:30:01 ",3.11
"10:40:01",0.54,0.13,1.55,"2018-12-05 10:40:01 ",2.22
"10:50:01",0.96,0.27,4.75,"2018-12-05 10:50:01 ",5.98
"11:00:01",1.79,0.27,4.61,"2018-12-05 11:00:01 ",6.67
"11:10:01",1.5,0.22,2.96,"2018-12-05 11:10:01 ",4.68
"11:20:01",3.01,0.35,3.9,"2018-12-05 11:20:01 ",7.26
"11:30:01",4.43,0.51,10.08,"2018-12-05 11:30:01 ",15.02
"11:40:01",3.93,0.36,6.46,"2018-12-05 11:40:01 ",10.75
"11:50:01",3.89,0.35,5.69,"2018-12-05 11:50:01 ",9.93
"12:00:01",2.69,0.16,0.37,"2018-12-05 12:00:01 ",3.22
"12:10:01",2.14,0.13,0.32,"2018-12-05 12:10:01 ",2.59
"12:20:01",2.21,0.13,0.24,"2018-12-05 12:20:01 ",2.58
"12:30:01",1.85,0.12,0.41,"2018-12-05 12:30:01 ",2.38
"12:40:01",1.81,0.13,0.19,"2018-12-05 12:40:01 ",2.13
"12:50:01",1.85,0.13,0.49,"2018-12-05 12:50:01 ",2.47
"13:00:01",1.84,0.13,0.33,"2018-12-05 13:00:01 ",2.3
"13:10:01",2.38,0.22,2.22,"2018-12-05 13:10:01 ",4.82
"13:20:01",1.57,0.15,0.54,"2018-12-05 13:20:01 ",2.26
"13:30:01",4.34,0.36,8.19,"2018-12-05 13:30:01 ",12.89
"13:40:01",5.54,0.44,10.98,"2018-12-05 13:40:01 ",16.96
"13:50:01",2.64,0.17,0.49,"2018-12-05 13:50:01 ",3.3
"14:00:01",2.61,0.18,0.83,"2018-12-05 14:00:01 ",3.62
"14:10:01",3.86,0.3,4.79,"2018-12-05 14:10:01 ",8.95
"14:20:01",3.51,0.29,3.28,"2018-12-05 14:20:01 ",7.08
"14:30:01",2.57,0.21,1.36,"2018-12-05 14:30:01 ",4.14
"14:40:01",3.57,0.31,4.5,"2018-12-05 14:40:01 ",8.38
"14:50:01",3.23,0.31,7.44,"2018-12-05 14:50:01 ",10.98
"15:00:01",2.5,0.17,0.11,"2018-12-05 15:00:01 ",2.78
"15:10:02",2.52,0.16,1.12,"2018-12-05 15:10:02 ",3.8
"15:20:01",3.3,0.36,6.05,"2018-12-05 15:20:01 ",9.71
"15:30:01",2.67,0.31,3.62,"2018-12-05 15:30:01 ",6.6
"15:40:01",2.89,0.31,5.46,"2018-12-05 15:40:01 ",8.66
"15:50:01",3.59,0.29,6.24,"2018-12-05 15:50:01 ",10.12
"16:00:01",2.45,0.19,2.04,"2018-12-05 16:00:01 ",4.68
"16:10:01",3.19,0.3,4.74,"2018-12-05 16:10:01 ",8.23
"16:20:01",2.59,0.26,2.43,"2018-12-05 16:20:01 ",5.28
"16:30:01",2.44,0.16,0.76,"2018-12-05 16:30:01 ",3.36
"16:40:01",3.03,0.28,4.67,"2018-12-05 16:40:01 ",7.98
"16:50:01",2.64,0.19,1.09,"2018-12-05 16:50:01 ",3.92
"17:00:01",1.86,0.23,2.37,"2018-12-05 17:00:01 ",4.46
"17:10:01",2.04,0.14,0.71,"2018-12-05 17:10:01 ",2.89
"17:20:01",1.88,0.14,0.36,"2018-12-05 17:20:01 ",2.38
"17:30:01",2.16,0.17,1.26,"2018-12-05 17:30:01 ",3.59
"17:40:01",2.19,0.18,1.08,"2018-12-05 17:40:01 ",3.45
"17:50:01",2.15,0.16,0.86,"2018-12-05 17:50:01 ",3.17
"18:00:01",4,0.23,2.93,"2018-12-05 18:00:01 ",7.16
"18:10:01",2.58,0.17,0.82,"2018-12-05 18:10:01 ",3.57
"18:20:01",2.12,0.48,1.26,"2018-12-05 18:20:01 ",3.86
"18:30:01",1.86,1.47,1.46,"2018-12-05 18:30:01 ",4.79
"18:40:01",1.5,0.12,0.32,"2018-12-05 18:40:01 ",1.94
"18:50:01",1.67,0.12,0.03,"2018-12-05 18:50:01 ",1.82
"19:00:01",1.99,0.18,1.74,"2018-12-05 19:00:01 ",3.91
"19:10:01",2.42,0.21,3.24,"2018-12-05 19:10:01 ",5.87
"19:20:01",1.87,0.18,1.71,"2018-12-05 19:20:01 ",3.76
"19:30:01",1.66,0.24,4.33,"2018-12-05 19:30:01 ",6.23
"19:40:01",1.64,0.32,8.08,"2018-12-05 19:40:01 ",10.04
"19:50:01",1.33,0.12,1.03,"2018-12-05 19:50:01 ",2.48
"20:00:01",1.23,0.16,1.61,"2018-12-05 20:00:01 ",3
"20:10:01",0.83,0.15,2.05,"2018-12-05 20:10:01 ",3.03
"20:20:01",0.75,0.11,0.7,"2018-12-05 20:20:01 ",1.56
"20:30:01",0.34,0.07,0.07,"2018-12-05 20:30:01 ",0.48
"20:40:01",0.37,0.06,0,"2018-12-05 20:40:01 ",0.43
"20:50:01",0.58,0.07,0.01,"2018-12-05 20:50:01 ",0.66
"21:00:01",0.51,0.07,0.04,"2018-12-05 21:00:01 ",0.62
