"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.07,0.05,0,"2018-12-02 00:10:01 ",0.12
"00:20:01",0.06,0.05,0,"2018-12-02 00:20:01 ",0.11
"00:30:01",0.07,0.05,0,"2018-12-02 00:30:01 ",0.12
"00:40:01",0.07,0.05,0,"2018-12-02 00:40:01 ",0.12
"00:50:01",0.07,0.05,0,"2018-12-02 00:50:01 ",0.12
"01:00:01",0.07,0.05,0,"2018-12-02 01:00:01 ",0.12
"01:10:01",0.07,0.05,0,"2018-12-02 01:10:01 ",0.12
"01:20:01",0.07,0.05,0,"2018-12-02 01:20:01 ",0.12
"01:30:01",0.07,0.05,0,"2018-12-02 01:30:01 ",0.12
"01:40:01",0.07,0.05,0,"2018-12-02 01:40:01 ",0.12
"01:50:01",0.07,0.05,0,"2018-12-02 01:50:01 ",0.12
"02:00:01",0.07,0.05,0,"2018-12-02 02:00:01 ",0.12
"02:10:01",0.07,0.05,0,"2018-12-02 02:10:01 ",0.12
"02:20:01",0.07,0.05,0,"2018-12-02 02:20:01 ",0.12
"02:30:01",0.07,0.05,0,"2018-12-02 02:30:01 ",0.12
"02:40:01",0.07,0.05,0,"2018-12-02 02:40:01 ",0.12
"02:50:01",0.07,0.05,0,"2018-12-02 02:50:01 ",0.12
"03:00:01",0.07,0.05,0,"2018-12-02 03:00:01 ",0.12
"03:10:01",0.07,0.05,0,"2018-12-02 03:10:01 ",0.12
"03:20:01",0.07,0.05,0,"2018-12-02 03:20:01 ",0.12
"03:30:01",0.07,0.05,0,"2018-12-02 03:30:01 ",0.12
"03:40:01",0.07,0.05,0,"2018-12-02 03:40:01 ",0.12
"03:50:01",0.06,0.05,0,"2018-12-02 03:50:01 ",0.11
"04:00:01",0.07,0.05,0,"2018-12-02 04:00:01 ",0.12
"04:10:01",0.09,0.07,0,"2018-12-02 04:10:01 ",0.16
"04:20:01",0.07,0.05,0,"2018-12-02 04:20:01 ",0.12
"04:30:01",1.45,1.27,0,"2018-12-02 04:30:01 ",2.72
"04:40:02",0.07,0.05,0,"2018-12-02 04:40:02 ",0.12
"04:50:02",0.07,0.05,0,"2018-12-02 04:50:02 ",0.12
"05:00:02",0.07,0.05,0,"2018-12-02 05:00:02 ",0.12
"05:10:01",0.07,0.05,0,"2018-12-02 05:10:01 ",0.12
"05:20:01",0.07,0.05,0,"2018-12-02 05:20:01 ",0.12
"05:30:01",0.07,0.05,0,"2018-12-02 05:30:01 ",0.12
"05:40:01",0.06,0.05,0,"2018-12-02 05:40:01 ",0.11
"05:50:01",0.06,0.05,0,"2018-12-02 05:50:01 ",0.11
"06:00:01",0.1,0.05,0,"2018-12-02 06:00:01 ",0.15
"06:10:01",0.1,0.05,0,"2018-12-02 06:10:01 ",0.15
"06:20:01",0.08,0.05,0,"2018-12-02 06:20:01 ",0.13
"06:30:01",0.1,0.05,0,"2018-12-02 06:30:01 ",0.15
"06:40:01",0.06,0.05,0,"2018-12-02 06:40:01 ",0.11
"06:50:01",0.06,0.05,0,"2018-12-02 06:50:01 ",0.11
"07:00:01",0.06,0.05,0,"2018-12-02 07:00:01 ",0.11
"07:10:01",0.07,0.05,0,"2018-12-02 07:10:01 ",0.12
"07:20:01",0.06,0.05,0,"2018-12-02 07:20:01 ",0.11
"07:30:01",0.07,0.05,0,"2018-12-02 07:30:01 ",0.12
"07:40:01",0.06,0.05,0,"2018-12-02 07:40:01 ",0.11
"07:50:01",0.06,0.05,0,"2018-12-02 07:50:01 ",0.11
"08:00:01",0.07,0.05,0,"2018-12-02 08:00:01 ",0.12
"08:10:01",0.06,0.05,0,"2018-12-02 08:10:01 ",0.11
"08:20:01",0.07,0.05,0,"2018-12-02 08:20:01 ",0.12
"08:30:01",0.06,0.05,0,"2018-12-02 08:30:01 ",0.11
"08:40:01",0.07,0.04,0,"2018-12-02 08:40:01 ",0.11
"08:50:01",0.06,0.05,0,"2018-12-02 08:50:01 ",0.11
"09:00:01",0.06,0.04,0,"2018-12-02 09:00:01 ",0.1
"09:10:01",0.07,0.05,0,"2018-12-02 09:10:01 ",0.12
"09:20:01",0.06,0.05,0,"2018-12-02 09:20:01 ",0.11
"09:30:01",0.06,0.05,0,"2018-12-02 09:30:01 ",0.11
"09:40:01",0.07,0.04,0,"2018-12-02 09:40:01 ",0.11
"09:50:01",0.06,0.05,0,"2018-12-02 09:50:01 ",0.11
"10:00:01",0.07,0.05,0,"2018-12-02 10:00:01 ",0.12
"10:10:01",0.06,0.05,0,"2018-12-02 10:10:01 ",0.11
"10:20:01",0.07,0.05,0,"2018-12-02 10:20:01 ",0.12
"10:30:01",0.06,0.04,0,"2018-12-02 10:30:01 ",0.1
"10:40:01",0.06,0.05,0,"2018-12-02 10:40:01 ",0.11
"10:50:01",0.07,0.05,0,"2018-12-02 10:50:01 ",0.12
"11:00:01",0.08,0.06,0,"2018-12-02 11:00:01 ",0.14
"11:10:02",0.06,0.04,0,"2018-12-02 11:10:02 ",0.1
"11:20:02",0.07,0.05,0,"2018-12-02 11:20:02 ",0.12
"11:30:02",0.06,0.05,0,"2018-12-02 11:30:02 ",0.11
"11:40:01",0.11,0.04,0,"2018-12-02 11:40:01 ",0.15
"11:50:01",0.06,0.04,0,"2018-12-02 11:50:01 ",0.1
"12:00:01",0.07,0.05,0,"2018-12-02 12:00:01 ",0.12
"12:10:01",0.06,0.05,0,"2018-12-02 12:10:01 ",0.11
"12:20:01",0.06,0.05,0,"2018-12-02 12:20:01 ",0.11
"12:30:01",0.07,0.05,0,"2018-12-02 12:30:01 ",0.12
"12:40:01",0.06,0.04,0,"2018-12-02 12:40:01 ",0.1
"12:50:01",0.07,0.05,0,"2018-12-02 12:50:01 ",0.12
"13:00:01",0.12,0.05,0.02,"2018-12-02 13:00:01 ",0.19
"13:10:01",0.1,0.05,0,"2018-12-02 13:10:01 ",0.15
"13:20:01",0.11,0.05,0,"2018-12-02 13:20:01 ",0.16
"13:30:01",0.1,0.05,0,"2018-12-02 13:30:01 ",0.15
"13:40:01",0.06,0.05,0,"2018-12-02 13:40:01 ",0.11
"13:50:01",0.06,0.05,0,"2018-12-02 13:50:01 ",0.11
"14:00:01",0.07,0.05,0,"2018-12-02 14:00:01 ",0.12
"14:10:01",0.06,0.05,0,"2018-12-02 14:10:01 ",0.11
"14:20:01",0.07,0.05,0,"2018-12-02 14:20:01 ",0.12
"14:30:01",0.06,0.05,0,"2018-12-02 14:30:01 ",0.11
"14:40:01",0.06,0.05,0,"2018-12-02 14:40:01 ",0.11
"14:50:01",0.09,0.05,0.05,"2018-12-02 14:50:01 ",0.19
"15:00:01",0.15,0.05,0.02,"2018-12-02 15:00:01 ",0.22
"15:10:01",0.1,0.05,0,"2018-12-02 15:10:01 ",0.15
"15:20:01",0.22,0.06,0.01,"2018-12-02 15:20:01 ",0.29
"15:30:01",0.1,0.05,0,"2018-12-02 15:30:01 ",0.15
"15:40:01",0.13,0.05,0,"2018-12-02 15:40:01 ",0.18
"15:50:01",0.25,0.05,0.02,"2018-12-02 15:50:01 ",0.32
"16:00:01",0.1,0.05,0,"2018-12-02 16:00:01 ",0.15
"16:10:01",0.1,0.05,0,"2018-12-02 16:10:01 ",0.15
"16:20:01",0.1,0.05,0,"2018-12-02 16:20:01 ",0.15
"16:30:01",0.15,0.06,0.26,"2018-12-02 16:30:01 ",0.47
"16:40:01",0.09,0.05,0,"2018-12-02 16:40:01 ",0.14
"16:50:01",0.17,0.05,0,"2018-12-02 16:50:01 ",0.22
"17:00:01",0.09,0.04,0,"2018-12-02 17:00:01 ",0.13
"17:10:01",0.1,0.05,0,"2018-12-02 17:10:01 ",0.15
"17:20:01",0.1,0.05,0,"2018-12-02 17:20:01 ",0.15
"17:30:01",0.09,0.05,0.01,"2018-12-02 17:30:01 ",0.15
"17:40:01",0.09,0.05,0,"2018-12-02 17:40:01 ",0.14
"17:50:01",0.09,0.05,0,"2018-12-02 17:50:01 ",0.14
"18:00:01",0.07,0.05,0,"2018-12-02 18:00:01 ",0.12
"18:10:01",0.06,0.05,0,"2018-12-02 18:10:01 ",0.11
"18:20:01",0.06,0.05,0,"2018-12-02 18:20:01 ",0.11
"18:30:01",0.06,0.05,0,"2018-12-02 18:30:01 ",0.11
"18:40:01",0.06,0.05,0,"2018-12-02 18:40:01 ",0.11
"18:50:01",0.06,0.05,0,"2018-12-02 18:50:01 ",0.11
"19:00:01",0.06,0.04,0,"2018-12-02 19:00:01 ",0.1
"19:10:01",0.15,0.05,0,"2018-12-02 19:10:01 ",0.2
"19:20:01",0.2,0.05,0,"2018-12-02 19:20:01 ",0.25
"19:30:01",0.2,0.05,0.04,"2018-12-02 19:30:01 ",0.29
"19:40:01",0.07,0.05,0,"2018-12-02 19:40:01 ",0.12
"19:50:01",0.07,0.05,0,"2018-12-02 19:50:01 ",0.12
"20:00:01",0.07,0.05,0,"2018-12-02 20:00:01 ",0.12
"20:10:01",0.07,0.05,0,"2018-12-02 20:10:01 ",0.12
"20:20:01",0.06,0.04,0,"2018-12-02 20:20:01 ",0.1
"20:30:01",0.09,0.05,0,"2018-12-02 20:30:01 ",0.14
"20:40:01",0.07,0.04,0,"2018-12-02 20:40:01 ",0.11
"20:50:01",0.13,0.05,0,"2018-12-02 20:50:01 ",0.18
"21:00:01",0.11,0.04,0,"2018-12-02 21:00:01 ",0.15
"21:10:01",0.06,0.05,0,"2018-12-02 21:10:01 ",0.11
"21:20:01",0.06,0.05,0,"2018-12-02 21:20:01 ",0.11
"21:30:01",0.06,0.05,0,"2018-12-02 21:30:01 ",0.11
"21:40:02",0.07,0.05,0,"2018-12-02 21:40:02 ",0.12
"21:50:02",0.06,0.05,0,"2018-12-02 21:50:02 ",0.11
"22:00:02",0.06,0.05,0,"2018-12-02 22:00:02 ",0.11
"22:10:01",0.06,0.04,0,"2018-12-02 22:10:01 ",0.1
"22:20:01",0.06,0.05,0,"2018-12-02 22:20:01 ",0.11
"22:30:01",0.06,0.05,0,"2018-12-02 22:30:01 ",0.11
"22:40:01",0.06,0.04,0,"2018-12-02 22:40:01 ",0.1
"22:50:01",0.06,0.05,0,"2018-12-02 22:50:01 ",0.11
"23:00:01",0.06,0.04,0,"2018-12-02 23:00:01 ",0.1
"23:10:01",0.06,0.05,0,"2018-12-02 23:10:01 ",0.11
"23:20:01",0.06,0.05,0,"2018-12-02 23:20:01 ",0.11
