"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.08,0.58,0,"2018-11-28 00:10:01 ",0.66
"00:20:01",0.07,0.37,0,"2018-11-28 00:20:01 ",0.44
"00:30:01",0.07,0.38,0,"2018-11-28 00:30:01 ",0.45
"00:40:01",0.07,0.42,0,"2018-11-28 00:40:01 ",0.49
"00:50:01",0.07,0.45,0,"2018-11-28 00:50:01 ",0.52
"01:00:01",0.07,0.55,0,"2018-11-28 01:00:01 ",0.62
"01:10:01",0.08,0.49,0,"2018-11-28 01:10:01 ",0.57
"01:20:01",0.07,0.51,0,"2018-11-28 01:20:01 ",0.58
"01:30:01",0.07,0.54,0,"2018-11-28 01:30:01 ",0.61
"01:40:01",0.07,0.38,0,"2018-11-28 01:40:01 ",0.45
"01:50:01",0.07,0.43,0,"2018-11-28 01:50:01 ",0.5
"02:00:01",0.07,0.55,0,"2018-11-28 02:00:01 ",0.62
"02:10:01",0.08,0.55,0,"2018-11-28 02:10:01 ",0.63
"02:20:01",0.07,0.31,0,"2018-11-28 02:20:01 ",0.38
"02:30:01",0.07,0.47,0,"2018-11-28 02:30:01 ",0.54
"02:40:01",0.07,0.6,0,"2018-11-28 02:40:01 ",0.67
"02:50:01",0.07,0.47,0,"2018-11-28 02:50:01 ",0.54
"03:00:01",0.07,0.55,0,"2018-11-28 03:00:01 ",0.62
"03:10:01",0.07,0.39,0,"2018-11-28 03:10:01 ",0.46
"03:20:01",0.07,0.49,0,"2018-11-28 03:20:01 ",0.56
"03:30:01",0.06,0.47,0,"2018-11-28 03:30:01 ",0.53
"03:40:01",0.07,0.47,0,"2018-11-28 03:40:01 ",0.54
"03:50:01",0.06,0.56,0,"2018-11-28 03:50:01 ",0.62
"04:00:01",0.07,0.38,0,"2018-11-28 04:00:01 ",0.45
"04:10:01",2.02,2.28,0,"2018-11-28 04:10:01 ",4.3
"04:20:01",0.07,0.45,0,"2018-11-28 04:20:01 ",0.52
"04:30:01",0.07,0.53,0,"2018-11-28 04:30:01 ",0.6
"04:40:01",0.07,0.41,0,"2018-11-28 04:40:01 ",0.48
"04:50:01",0.07,0.34,0,"2018-11-28 04:50:01 ",0.41
"05:00:01",0.07,0.57,0,"2018-11-28 05:00:01 ",0.64
"05:10:01",0.08,0.48,0,"2018-11-28 05:10:01 ",0.56
"05:20:01",0.07,0.47,0,"2018-11-28 05:20:01 ",0.54
