"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.03,0.03,0,"2018-11-07 00:10:01 ",0.06
"00:20:01",0.04,0.03,0,"2018-11-07 00:20:01 ",0.07
"00:30:01",0.03,0.03,0,"2018-11-07 00:30:01 ",0.06
"00:40:01",0.04,0.03,0,"2018-11-07 00:40:01 ",0.07
"00:50:01",0.04,0.04,0,"2018-11-07 00:50:01 ",0.08
"01:00:01",0.03,0.04,0,"2018-11-07 01:00:01 ",0.07
"01:10:01",0.03,0.03,0,"2018-11-07 01:10:01 ",0.06
"01:20:01",0.04,0.03,0,"2018-11-07 01:20:01 ",0.07
"01:30:01",0.03,0.03,0,"2018-11-07 01:30:01 ",0.06
"01:40:01",0.05,0.04,0,"2018-11-07 01:40:01 ",0.09
"01:50:01",0.03,0.04,0,"2018-11-07 01:50:01 ",0.07
"02:00:01",0.04,0.03,0,"2018-11-07 02:00:01 ",0.07
"02:10:01",0.03,0.03,0,"2018-11-07 02:10:01 ",0.06
"02:20:01",0.04,0.04,0,"2018-11-07 02:20:01 ",0.08
"02:30:01",0.04,0.03,0,"2018-11-07 02:30:01 ",0.07
"02:40:01",0.05,0.04,0,"2018-11-07 02:40:01 ",0.09
"02:50:01",0.04,0.08,0,"2018-11-07 02:50:01 ",0.12
"03:00:01",0.04,0.03,0,"2018-11-07 03:00:01 ",0.07
"03:10:02",0.04,0.04,0,"2018-11-07 03:10:02 ",0.08
"03:20:01",0.04,0.04,0,"2018-11-07 03:20:01 ",0.08
"03:30:01",0.04,0.04,0,"2018-11-07 03:30:01 ",0.08
"03:40:01",0.05,0.04,0,"2018-11-07 03:40:01 ",0.09
"03:50:01",0.04,0.04,0,"2018-11-07 03:50:01 ",0.08
"04:00:01",0.04,0.04,0,"2018-11-07 04:00:01 ",0.08
"04:10:01",0.97,0.99,0.14,"2018-11-07 04:10:01 ",2.1
"04:20:01",0.05,0.04,0,"2018-11-07 04:20:01 ",0.09
"04:30:01",0.04,0.04,0,"2018-11-07 04:30:01 ",0.08
"04:40:01",0.05,0.04,0,"2018-11-07 04:40:01 ",0.09
"04:50:01",0.05,0.04,0,"2018-11-07 04:50:01 ",0.09
"05:00:01",0.05,0.05,0,"2018-11-07 05:00:01 ",0.1
"05:10:01",0.05,0.04,0,"2018-11-07 05:10:01 ",0.09
"05:20:01",0.05,0.04,0,"2018-11-07 05:20:01 ",0.09
"05:30:01",0.05,0.05,0,"2018-11-07 05:30:01 ",0.1
"05:40:01",0.06,0.04,0,"2018-11-07 05:40:01 ",0.1
"05:50:01",0.04,0.05,0,"2018-11-07 05:50:01 ",0.09
"06:00:01",0.04,0.09,0,"2018-11-07 06:00:01 ",0.13
"06:20:01",0.05,0.04,0,"2018-11-07 06:20:01 ",0.09
"06:30:01",0.04,0.05,0,"2018-11-07 06:30:01 ",0.09
"06:40:02",0.28,0.1,0,"2018-11-07 06:40:02 ",0.38
"06:50:01",0.19,0.1,0,"2018-11-07 06:50:01 ",0.29
"07:00:01",0.34,0.05,0,"2018-11-07 07:00:01 ",0.39
"07:10:01",0.3,0.06,0,"2018-11-07 07:10:01 ",0.36
"07:20:01",0.3,0.04,0,"2018-11-07 07:20:01 ",0.34
"07:30:01",0.07,0.03,0,"2018-11-07 07:30:01 ",0.1
"07:40:01",1.22,0.1,0,"2018-11-07 07:40:01 ",1.32
"07:50:01",2.67,0.14,0,"2018-11-07 07:50:01 ",2.81
"08:00:02",1.55,0.16,0,"2018-11-07 08:00:02 ",1.71
"08:10:02",2.9,0.37,0.01,"2018-11-07 08:10:02 ",3.28
