"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.34,0.49,0,"2018-12-04 00:10:01 ",0.83
"00:20:01",0.5,0.59,0,"2018-12-04 00:20:01 ",1.09
"00:30:01",0.46,0.51,0.01,"2018-12-04 00:30:01 ",0.98
"00:40:01",0.35,0.49,0.01,"2018-12-04 00:40:01 ",0.85
"00:50:01",0.37,0.49,0,"2018-12-04 00:50:01 ",0.86
"01:00:01",0.34,0.5,0.01,"2018-12-04 01:00:01 ",0.85
"01:10:01",0.34,0.5,0.01,"2018-12-04 01:10:01 ",0.85
"01:20:01",0.34,0.5,0.01,"2018-12-04 01:20:01 ",0.85
"01:30:01",0.34,0.51,0.01,"2018-12-04 01:30:01 ",0.86
"01:40:01",0.34,0.5,0.01,"2018-12-04 01:40:01 ",0.85
"01:50:02",0.36,0.52,0.01,"2018-12-04 01:50:02 ",0.89
"02:00:01",0.33,0.5,0,"2018-12-04 02:00:01 ",0.83
"02:10:01",0.34,0.5,0,"2018-12-04 02:10:01 ",0.84
"02:20:01",0.34,0.5,0.01,"2018-12-04 02:20:01 ",0.85
"02:30:01",0.34,0.5,0,"2018-12-04 02:30:01 ",0.84
"02:40:01",0.33,0.49,0.01,"2018-12-04 02:40:01 ",0.83
"02:50:01",0.46,0.51,0.01,"2018-12-04 02:50:01 ",0.98
"03:00:01",0.34,0.5,0.01,"2018-12-04 03:00:01 ",0.85
"03:10:01",0.34,0.5,0.01,"2018-12-04 03:10:01 ",0.85
"03:20:01",0.34,0.5,0,"2018-12-04 03:20:01 ",0.84
"03:30:01",0.34,0.49,0.01,"2018-12-04 03:30:01 ",0.84
"03:40:01",0.34,0.49,0.01,"2018-12-04 03:40:01 ",0.84
"03:50:01",0.54,0.61,0.01,"2018-12-04 03:50:01 ",1.16
"04:00:01",0.5,0.57,0.01,"2018-12-04 04:00:01 ",1.08
"04:10:01",1.35,1.41,0.13,"2018-12-04 04:10:01 ",2.89
"04:20:01",0.34,0.48,0.01,"2018-12-04 04:20:01 ",0.83
"04:30:01",0.33,0.47,0.01,"2018-12-04 04:30:01 ",0.81
"04:40:01",0.34,0.53,0.01,"2018-12-04 04:40:01 ",0.88
"04:50:01",0.36,0.49,0.01,"2018-12-04 04:50:01 ",0.86
"05:00:01",0.34,0.54,0,"2018-12-04 05:00:01 ",0.88
"05:10:01",0.34,0.5,0.01,"2018-12-04 05:10:01 ",0.85
"05:20:01",0.34,0.49,0,"2018-12-04 05:20:01 ",0.83
"05:30:01",0.34,0.49,0,"2018-12-04 05:30:01 ",0.83
"05:40:01",0.34,0.48,0.01,"2018-12-04 05:40:01 ",0.83
"05:50:01",0.34,0.48,0,"2018-12-04 05:50:01 ",0.82
"06:00:01",0.34,0.49,0.01,"2018-12-04 06:00:01 ",0.84
"06:10:01",0.34,0.49,0,"2018-12-04 06:10:01 ",0.83
"06:20:01",0.19,0.22,0,"2018-12-04 06:20:01 ",0.41
"06:30:01",0.21,0.3,0,"2018-12-04 06:30:01 ",0.51
"06:40:01",0.33,0.49,0.01,"2018-12-04 06:40:01 ",0.83
"06:50:01",0.34,0.48,0,"2018-12-04 06:50:01 ",0.82
"07:00:01",0.36,0.5,0.01,"2018-12-04 07:00:01 ",0.87
"07:10:01",0.34,0.49,0.01,"2018-12-04 07:10:01 ",0.84
"07:20:01",0.42,0.51,0,"2018-12-04 07:20:01 ",0.93
"07:30:01",0.34,0.49,0,"2018-12-04 07:30:01 ",0.83
"07:40:01",0.34,0.5,0,"2018-12-04 07:40:01 ",0.84
"07:50:01",0.34,0.49,0.01,"2018-12-04 07:50:01 ",0.84
"08:00:01",0.37,0.54,0.01,"2018-12-04 08:00:01 ",0.92
"08:10:01",0.34,0.49,0.01,"2018-12-04 08:10:01 ",0.84
"08:20:01",0.34,0.49,0.01,"2018-12-04 08:20:01 ",0.84
"08:30:01",0.34,0.49,0,"2018-12-04 08:30:01 ",0.83
"08:40:01",0.33,0.48,0,"2018-12-04 08:40:01 ",0.81
"08:50:02",2.2,0.77,0,"2018-12-04 08:50:02 ",2.97
"09:00:02",14.83,2.03,0.01,"2018-12-04 09:00:02 ",16.87
"09:10:01",12.41,1.16,0,"2018-12-04 09:10:01 ",13.57
"09:20:01",17.14,1.54,0.02,"2018-12-04 09:20:01 ",18.7
"09:30:01",14.95,1.34,0,"2018-12-04 09:30:01 ",16.29
"09:40:01",14.43,1.28,0,"2018-12-04 09:40:01 ",15.71
"09:50:01",12.69,1.16,0,"2018-12-04 09:50:01 ",13.85
"10:00:01",14.65,1.5,0,"2018-12-04 10:00:01 ",16.15
"10:10:01",12.77,1.19,0.01,"2018-12-04 10:10:01 ",13.97
"10:20:01",9.92,0.97,0,"2018-12-04 10:20:01 ",10.89
"10:30:01",10.74,1.02,0,"2018-12-04 10:30:01 ",11.76
"10:40:01",12.02,1.09,0,"2018-12-04 10:40:01 ",13.11
"10:50:01",11.92,1.09,0,"2018-12-04 10:50:01 ",13.01
"11:00:01",12.03,1.17,0,"2018-12-04 11:00:01 ",13.2
"11:10:01",7.6,0.8,0,"2018-12-04 11:10:01 ",8.4
"11:20:01",9.35,0.93,0,"2018-12-04 11:20:01 ",10.28
"11:30:01",9.21,0.91,0.01,"2018-12-04 11:30:01 ",10.13
"11:40:01",11.09,1.04,0,"2018-12-04 11:40:01 ",12.13
"11:50:01",9.59,0.98,0.01,"2018-12-04 11:50:01 ",10.58
"12:00:01",9.52,1.13,0.01,"2018-12-04 12:00:01 ",10.66
"12:10:01",8.05,0.84,0,"2018-12-04 12:10:01 ",8.89
"12:20:01",5.23,0.68,0,"2018-12-04 12:20:01 ",5.91
"12:30:01",3.13,0.57,0.01,"2018-12-04 12:30:01 ",3.71
"12:40:01",3.58,0.59,0.01,"2018-12-04 12:40:01 ",4.18
"12:50:01",4.37,0.62,0,"2018-12-04 12:50:01 ",4.99
"13:00:01",3.43,0.69,0.01,"2018-12-04 13:00:01 ",4.13
"13:10:01",4.1,0.69,0.01,"2018-12-04 13:10:01 ",4.8
"13:20:01",4.44,0.68,0,"2018-12-04 13:20:01 ",5.12
"13:30:01",6.47,0.74,0,"2018-12-04 13:30:01 ",7.21
"13:40:01",8.9,0.88,0,"2018-12-04 13:40:01 ",9.78
"13:50:01",7.7,0.91,0.01,"2018-12-04 13:50:01 ",8.62
"14:00:01",9.95,1.01,0,"2018-12-04 14:00:01 ",10.96
"14:10:01",10.16,0.96,0,"2018-12-04 14:10:01 ",11.12
"14:20:01",8.55,0.91,0.01,"2018-12-04 14:20:01 ",9.47
"14:30:01",10.87,1.1,0.01,"2018-12-04 14:30:01 ",11.98
"14:40:01",7.42,0.8,0,"2018-12-04 14:40:01 ",8.22
"14:50:01",6.1,0.73,0.01,"2018-12-04 14:50:01 ",6.84
"15:00:01",9.75,0.98,0,"2018-12-04 15:00:01 ",10.73
"15:10:01",9.48,0.93,0,"2018-12-04 15:10:01 ",10.41
"15:20:01",11.76,1.03,0,"2018-12-04 15:20:01 ",12.79
"15:30:01",10.57,1.02,0,"2018-12-04 15:30:01 ",11.59
"15:40:01",9.59,0.91,0,"2018-12-04 15:40:01 ",10.5
"15:50:01",5.53,0.69,0,"2018-12-04 15:50:01 ",6.22
"16:00:01",7.19,0.8,0,"2018-12-04 16:00:01 ",7.99
"16:10:02",13.05,1.23,0,"2018-12-04 16:10:02 ",14.28
"16:20:01",11.66,1.09,0,"2018-12-04 16:20:01 ",12.75
"16:30:01",11.9,1.1,0,"2018-12-04 16:30:01 ",13
"16:40:01",7.38,0.78,0,"2018-12-04 16:40:01 ",8.16
"16:50:01",8.69,0.91,0.01,"2018-12-04 16:50:01 ",9.61
"17:00:01",6.38,0.73,0.01,"2018-12-04 17:00:01 ",7.12
"17:10:01",8.04,0.84,0,"2018-12-04 17:10:01 ",8.88
"17:20:01",10.66,1.02,0,"2018-12-04 17:20:01 ",11.68
"17:30:01",7.99,0.87,0,"2018-12-04 17:30:01 ",8.86
"17:40:01",8.55,0.87,0,"2018-12-04 17:40:01 ",9.42
"17:50:02",12.53,1.24,0,"2018-12-04 17:50:02 ",13.77
"18:00:01",13.34,1.2,0.01,"2018-12-04 18:00:01 ",14.55
"18:10:01",8.34,0.84,0,"2018-12-04 18:10:01 ",9.18
"18:20:01",5.04,0.65,0.01,"2018-12-04 18:20:01 ",5.7
"18:30:01",7.47,0.77,0.01,"2018-12-04 18:30:01 ",8.25
"18:40:01",9.77,1.11,0.01,"2018-12-04 18:40:01 ",10.89
"18:50:01",6.77,0.73,0,"2018-12-04 18:50:01 ",7.5
"19:00:01",6.99,0.75,0,"2018-12-04 19:00:01 ",7.74
"19:10:01",7.34,0.78,0,"2018-12-04 19:10:01 ",8.12
"19:20:01",6.02,0.75,0,"2018-12-04 19:20:01 ",6.77
"19:30:01",5.81,0.74,0,"2018-12-04 19:30:01 ",6.55
"19:40:02",6.37,0.87,0.01,"2018-12-04 19:40:02 ",7.25
"19:50:01",3.02,0.58,0,"2018-12-04 19:50:01 ",3.6
"20:00:01",2.94,0.57,0,"2018-12-04 20:00:01 ",3.51
"20:10:01",3.24,0.59,0.01,"2018-12-04 20:10:01 ",3.84
"20:20:01",1.95,0.51,0,"2018-12-04 20:20:01 ",2.46
"20:30:01",1.86,0.53,0,"2018-12-04 20:30:01 ",2.39
"20:40:01",2.24,0.54,0.01,"2018-12-04 20:40:01 ",2.79
"20:50:01",2.38,0.54,0,"2018-12-04 20:50:01 ",2.92
"21:00:01",2.88,0.58,0,"2018-12-04 21:00:01 ",3.46
"21:10:01",3.04,0.71,0.01,"2018-12-04 21:10:01 ",3.76
"21:20:01",2.49,0.57,0.01,"2018-12-04 21:20:01 ",3.07
"21:30:01",1.72,0.53,0.01,"2018-12-04 21:30:01 ",2.26
"21:40:01",1.62,0.52,0,"2018-12-04 21:40:01 ",2.14
"21:50:01",2.12,0.55,0,"2018-12-04 21:50:01 ",2.67
"22:00:01",3.16,0.67,0.01,"2018-12-04 22:00:01 ",3.84
"22:10:01",2.61,0.64,0.01,"2018-12-04 22:10:01 ",3.26
"22:20:01",1.77,0.57,0.01,"2018-12-04 22:20:01 ",2.35
"22:30:01",1.49,0.52,0.01,"2018-12-04 22:30:01 ",2.02
"22:40:01",1.66,0.53,0.01,"2018-12-04 22:40:01 ",2.2
"22:50:01",0.76,0.49,0.01,"2018-12-04 22:50:01 ",1.26
"23:00:01",0.36,0.49,0.01,"2018-12-04 23:00:01 ",0.86
"23:10:01",0.33,0.48,0.01,"2018-12-04 23:10:01 ",0.82
"23:20:01",0.34,0.47,0,"2018-12-04 23:20:01 ",0.81
"23:30:01",0.34,0.47,0,"2018-12-04 23:30:01 ",0.81
"23:40:01",0.34,0.48,0.01,"2018-12-04 23:40:01 ",0.83
"23:50:01",0.35,0.52,0,"2018-12-04 23:50:01 ",0.87
"Average:",4.6,0.72,0.01,"2018-12-04 Average: ",5.33
