"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.42,0.11,0,"2018-11-22 00:10:01 ",0.53
"00:20:01",0.28,0.06,0,"2018-11-22 00:20:01 ",0.34
"00:30:01",0.27,0.06,0,"2018-11-22 00:30:01 ",0.33
"00:40:01",0.27,0.06,0,"2018-11-22 00:40:01 ",0.33
"00:50:01",0.27,0.06,0,"2018-11-22 00:50:01 ",0.33
"01:00:01",0.26,0.06,0,"2018-11-22 01:00:01 ",0.32
"01:10:01",0.27,0.06,0,"2018-11-22 01:10:01 ",0.33
"01:20:01",0.28,0.06,0,"2018-11-22 01:20:01 ",0.34
"01:30:01",0.28,0.06,0,"2018-11-22 01:30:01 ",0.34
"01:40:01",0.27,0.06,0,"2018-11-22 01:40:01 ",0.33
"01:50:02",0.28,0.06,0,"2018-11-22 01:50:02 ",0.34
"02:00:01",0.27,0.06,0,"2018-11-22 02:00:01 ",0.33
"02:10:01",0.42,0.11,0,"2018-11-22 02:10:01 ",0.53
"02:20:01",0.28,0.06,0,"2018-11-22 02:20:01 ",0.34
"02:30:01",0.28,0.06,0,"2018-11-22 02:30:01 ",0.34
"02:40:01",0.27,0.06,0,"2018-11-22 02:40:01 ",0.33
"02:50:01",0.28,0.06,0,"2018-11-22 02:50:01 ",0.34
"03:00:01",0.28,0.06,0,"2018-11-22 03:00:01 ",0.34
"03:10:01",0.28,0.06,0,"2018-11-22 03:10:01 ",0.34
"03:20:01",0.29,0.06,0,"2018-11-22 03:20:01 ",0.35
"03:30:01",0.27,0.06,0,"2018-11-22 03:30:01 ",0.33
"03:40:01",0.28,0.06,0,"2018-11-22 03:40:01 ",0.34
"03:50:01",0.27,0.06,0,"2018-11-22 03:50:01 ",0.33
"04:00:01",0.43,0.11,0,"2018-11-22 04:00:01 ",0.54
"04:10:01",0.61,0.1,0,"2018-11-22 04:10:01 ",0.71
"04:20:01",0.28,0.07,0,"2018-11-22 04:20:01 ",0.35
"04:30:01",0.28,0.06,0,"2018-11-22 04:30:01 ",0.34
"04:40:01",0.28,0.06,0,"2018-11-22 04:40:01 ",0.34
"04:50:01",0.28,0.06,0,"2018-11-22 04:50:01 ",0.34
"05:00:01",0.28,0.06,0,"2018-11-22 05:00:01 ",0.34
"05:10:02",0.29,0.06,0,"2018-11-22 05:10:02 ",0.35
"05:20:01",0.28,0.06,0,"2018-11-22 05:20:01 ",0.34
"05:30:01",0.28,0.06,0,"2018-11-22 05:30:01 ",0.34
"05:40:01",0.28,0.06,0,"2018-11-22 05:40:01 ",0.34
"05:50:01",0.28,0.06,0,"2018-11-22 05:50:01 ",0.34
"06:00:01",0.43,0.11,0,"2018-11-22 06:00:01 ",0.54
"06:10:01",0.36,0.07,0,"2018-11-22 06:10:01 ",0.43
"06:20:01",0.29,0.06,0,"2018-11-22 06:20:01 ",0.35
"06:30:01",0.26,0.06,0,"2018-11-22 06:30:01 ",0.32
"06:40:01",0.29,0.06,0,"2018-11-22 06:40:01 ",0.35
"06:50:01",0.3,0.06,0,"2018-11-22 06:50:01 ",0.36
"07:00:01",0.3,0.06,0,"2018-11-22 07:00:01 ",0.36
"07:10:01",0.31,0.06,0,"2018-11-22 07:10:01 ",0.37
"07:20:01",0.55,0.09,0,"2018-11-22 07:20:01 ",0.64
"07:30:01",0.73,0.1,0,"2018-11-22 07:30:01 ",0.83
"07:40:01",0.9,0.1,0,"2018-11-22 07:40:01 ",1
"07:50:01",0.79,0.11,0,"2018-11-22 07:50:01 ",0.9
"08:00:01",0.76,0.09,0,"2018-11-22 08:00:01 ",0.85
"08:10:01",1.62,0.12,0,"2018-11-22 08:10:01 ",1.74
"08:20:01",1.32,0.14,0,"2018-11-22 08:20:01 ",1.46
"08:30:01",1.52,0.14,0,"2018-11-22 08:30:01 ",1.66
"08:40:01",2.88,0.17,0,"2018-11-22 08:40:01 ",3.05
"08:50:01",4.74,0.21,0,"2018-11-22 08:50:01 ",4.95
"09:00:01",6.78,0.23,0,"2018-11-22 09:00:01 ",7.01
"09:10:01",9.32,0.26,0,"2018-11-22 09:10:01 ",9.58
"09:20:01",3.06,0.22,0,"2018-11-22 09:20:01 ",3.28
"09:30:01",4.68,0.23,0,"2018-11-22 09:30:01 ",4.91
"09:40:01",5.13,0.2,0,"2018-11-22 09:40:01 ",5.33
"09:50:01",7.46,0.25,0,"2018-11-22 09:50:01 ",7.71
"10:00:01",8.48,0.23,0,"2018-11-22 10:00:01 ",8.71
"10:10:01",10.03,0.22,0,"2018-11-22 10:10:01 ",10.25
"10:20:01",3.13,0.22,0,"2018-11-22 10:20:01 ",3.35
"10:30:01",3.63,0.19,0,"2018-11-22 10:30:01 ",3.82
"10:40:01",5.08,0.21,0,"2018-11-22 10:40:01 ",5.29
"10:50:01",6.42,0.22,0,"2018-11-22 10:50:01 ",6.64
"11:00:01",6.61,0.2,0,"2018-11-22 11:00:01 ",6.81
"11:10:02",6.32,0.19,0,"2018-11-22 11:10:02 ",6.51
"11:20:01",2.1,0.2,0,"2018-11-22 11:20:01 ",2.3
"11:30:01",2.62,0.17,0,"2018-11-22 11:30:01 ",2.79
"11:40:01",3.02,0.17,0,"2018-11-22 11:40:01 ",3.19
"11:50:01",3.37,0.16,0,"2018-11-22 11:50:01 ",3.53
"12:00:01",2.43,0.13,0,"2018-11-22 12:00:01 ",2.56
"12:10:01",1.77,0.11,0,"2018-11-22 12:10:01 ",1.88
"12:20:01",0.89,0.12,0,"2018-11-22 12:20:01 ",1.01
"12:30:01",1.43,0.14,0,"2018-11-22 12:30:01 ",1.57
"12:40:01",1.21,0.12,0,"2018-11-22 12:40:01 ",1.33
"12:50:01",1.43,0.12,0,"2018-11-22 12:50:01 ",1.55
"13:00:01",1.62,0.14,0,"2018-11-22 13:00:01 ",1.76
"13:10:01",1.98,0.12,0,"2018-11-22 13:10:01 ",2.1
"13:20:01",1.2,0.13,0,"2018-11-22 13:20:01 ",1.33
"13:30:01",1.99,0.15,0,"2018-11-22 13:30:01 ",2.14
"13:40:01",2.85,0.16,0,"2018-11-22 13:40:01 ",3.01
"13:50:01",2.53,0.14,0,"2018-11-22 13:50:01 ",2.67
"14:00:01",3.7,0.16,0,"2018-11-22 14:00:01 ",3.86
"14:10:01",4.24,0.16,0,"2018-11-22 14:10:01 ",4.4
"14:20:01",2.27,0.19,0,"2018-11-22 14:20:01 ",2.46
"14:30:01",4.01,0.21,0,"2018-11-22 14:30:01 ",4.22
"14:40:01",4.97,0.21,0,"2018-11-22 14:40:01 ",5.18
"14:50:01",5.87,0.22,0,"2018-11-22 14:50:01 ",6.09
"15:00:01",6.25,0.2,0,"2018-11-22 15:00:01 ",6.45
"15:10:01",5.89,0.17,0,"2018-11-22 15:10:01 ",6.06
"15:20:01",1.85,0.16,0,"2018-11-22 15:20:01 ",2.01
"15:30:01",2.68,0.17,0,"2018-11-22 15:30:01 ",2.85
"15:40:01",2.7,0.15,0,"2018-11-22 15:40:01 ",2.85
"15:50:01",3.74,0.17,0,"2018-11-22 15:50:01 ",3.91
"16:00:01",3.42,0.15,0,"2018-11-22 16:00:01 ",3.57
"16:10:01",4.26,0.16,0,"2018-11-22 16:10:01 ",4.42
"16:20:01",1.57,0.15,0,"2018-11-22 16:20:01 ",1.72
"16:30:01",2.74,0.19,0,"2018-11-22 16:30:01 ",2.93
"16:40:01",3.07,0.18,0,"2018-11-22 16:40:01 ",3.25
"16:50:01",4.89,0.23,0,"2018-11-22 16:50:01 ",5.12
"17:00:01",5.55,0.2,0,"2018-11-22 17:00:01 ",5.75
"17:10:01",7.32,0.22,0,"2018-11-22 17:10:01 ",7.54
"17:20:02",2.37,0.19,0,"2018-11-22 17:20:02 ",2.56
"17:30:01",3.09,0.18,0,"2018-11-22 17:30:01 ",3.27
"17:40:01",3.27,0.17,0,"2018-11-22 17:40:01 ",3.44
"17:50:01",3.45,0.16,0,"2018-11-22 17:50:01 ",3.61
"18:00:01",5.35,0.19,0,"2018-11-22 18:00:01 ",5.54
"18:10:01",7.78,0.23,0,"2018-11-22 18:10:01 ",8.01
"18:20:01",2.55,0.2,0,"2018-11-22 18:20:01 ",2.75
"18:30:01",2.98,0.18,0,"2018-11-22 18:30:01 ",3.16
"18:40:01",3.21,0.19,0,"2018-11-22 18:40:01 ",3.4
"18:50:01",2.96,0.14,0,"2018-11-22 18:50:01 ",3.1
"19:00:01",3.61,0.16,0,"2018-11-22 19:00:01 ",3.77
"19:10:01",3.82,0.15,0,"2018-11-22 19:10:01 ",3.97
"19:20:01",1.96,0.18,0,"2018-11-22 19:20:01 ",2.14
"19:30:01",1.76,0.14,0,"2018-11-22 19:30:01 ",1.9
"19:40:01",2.18,0.14,0,"2018-11-22 19:40:01 ",2.32
"19:50:01",2.05,0.13,0,"2018-11-22 19:50:01 ",2.18
"20:00:01",1.71,0.11,0,"2018-11-22 20:00:01 ",1.82
"20:10:01",1.66,0.11,0,"2018-11-22 20:10:01 ",1.77
"20:20:01",0.75,0.1,0,"2018-11-22 20:20:01 ",0.85
"20:30:01",0.94,1.51,0,"2018-11-22 20:30:01 ",2.45
"20:40:01",0.82,0.1,0,"2018-11-22 20:40:01 ",0.92
"20:50:01",0.51,0.07,0,"2018-11-22 20:50:01 ",0.58
"21:00:01",0.55,0.07,0,"2018-11-22 21:00:01 ",0.62
"21:10:01",0.5,0.07,0,"2018-11-22 21:10:01 ",0.57
"21:20:01",0.32,0.07,0,"2018-11-22 21:20:01 ",0.39
"21:30:01",0.32,0.06,0,"2018-11-22 21:30:01 ",0.38
"21:40:01",0.3,0.06,0,"2018-11-22 21:40:01 ",0.36
"21:50:01",0.28,0.06,0,"2018-11-22 21:50:01 ",0.34
"22:00:01",0.28,0.06,0,"2018-11-22 22:00:01 ",0.34
"22:10:01",0.29,0.06,0,"2018-11-22 22:10:01 ",0.35
"22:20:01",0.42,0.13,0,"2018-11-22 22:20:01 ",0.55
"22:30:01",0.28,0.06,0,"2018-11-22 22:30:01 ",0.34
"22:40:01",0.28,0.06,0,"2018-11-22 22:40:01 ",0.34
"22:50:01",0.28,0.06,0,"2018-11-22 22:50:01 ",0.34
"23:00:01",0.27,0.06,0,"2018-11-22 23:00:01 ",0.33
"23:10:01",0.27,0.06,0,"2018-11-22 23:10:01 ",0.33
"23:20:01",0.29,0.06,0,"2018-11-22 23:20:01 ",0.35
"23:30:01",0.28,0.06,0,"2018-11-22 23:30:01 ",0.34
"23:40:01",0.28,0.06,0,"2018-11-22 23:40:01 ",0.34
"23:50:01",0.28,0.06,0,"2018-11-22 23:50:01 ",0.34
"Average:",2.05,0.13,0,"2018-11-22 Average: ",2.18
