"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.78,0.19,0.01,"2018-11-22 12:10:01 AM",0.98
"12:20:01","AM",0.93,0.21,0.01,"2018-11-22 12:20:01 AM",1.15
"12:30:01","AM",0.83,0.19,0.01,"2018-11-22 12:30:01 AM",1.03
"12:40:01","AM",0.8,0.19,0.02,"2018-11-22 12:40:01 AM",1.01
"12:50:01","AM",0.95,0.2,0.01,"2018-11-22 12:50:01 AM",1.16
"01:00:01","AM",0.74,0.18,0.01,"2018-11-22 01:00:01 AM",0.93
"01:10:02","AM",0.89,0.19,0.01,"2018-11-22 01:10:02 AM",1.09
"01:20:01","AM",0.82,0.19,0.01,"2018-11-22 01:20:01 AM",1.02
"01:30:01","AM",0.8,0.18,0.01,"2018-11-22 01:30:01 AM",0.99
"01:40:01","AM",0.71,0.18,0.01,"2018-11-22 01:40:01 AM",0.9
"01:50:01","AM",0.61,0.17,0,"2018-11-22 01:50:01 AM",0.78
"02:00:01","AM",0.78,0.18,0.01,"2018-11-22 02:00:01 AM",0.97
"02:10:01","AM",0.62,0.17,0.01,"2018-11-22 02:10:01 AM",0.8
"02:20:01","AM",0.68,0.17,0.01,"2018-11-22 02:20:01 AM",0.86
"02:30:01","AM",0.65,0.17,0,"2018-11-22 02:30:01 AM",0.82
"02:40:01","AM",0.66,0.17,0,"2018-11-22 02:40:01 AM",0.83
"02:50:01","AM",0.66,0.17,0,"2018-11-22 02:50:01 AM",0.83
"03:00:01","AM",0.56,0.17,0,"2018-11-22 03:00:01 AM",0.73
"03:10:01","AM",0.6,0.17,0,"2018-11-22 03:10:01 AM",0.77
"03:20:01","AM",0.61,0.17,0.01,"2018-11-22 03:20:01 AM",0.79
"03:30:01","AM",0.6,0.18,0.01,"2018-11-22 03:30:01 AM",0.79
"03:40:01","AM",0.51,0.17,0,"2018-11-22 03:40:01 AM",0.68
"03:50:01","AM",0.55,0.17,0.01,"2018-11-22 03:50:01 AM",0.73
"04:00:01","AM",0.48,0.16,0,"2018-11-22 04:00:01 AM",0.64
"04:10:01","AM",0.74,0.18,0.01,"2018-11-22 04:10:01 AM",0.93
"04:20:01","AM",0.66,0.17,0.01,"2018-11-22 04:20:01 AM",0.84
"04:30:01","AM",0.66,0.18,0,"2018-11-22 04:30:01 AM",0.84
"04:40:01","AM",0.71,0.18,0,"2018-11-22 04:40:01 AM",0.89
"04:50:01","AM",0.66,0.18,0,"2018-11-22 04:50:01 AM",0.84
"05:00:01","AM",0.64,0.17,0,"2018-11-22 05:00:01 AM",0.81
"05:10:01","AM",0.63,0.17,0,"2018-11-22 05:10:01 AM",0.8
"05:20:01","AM",0.82,0.18,0,"2018-11-22 05:20:01 AM",1
"05:30:01","AM",0.74,0.18,0,"2018-11-22 05:30:01 AM",0.92
"05:40:01","AM",0.82,0.18,0.01,"2018-11-22 05:40:01 AM",1.01
"05:50:01","AM",0.81,0.18,0,"2018-11-22 05:50:01 AM",0.99
"06:00:01","AM",0.63,0.17,0.01,"2018-11-22 06:00:01 AM",0.81
"06:10:01","AM",0.72,0.18,0.01,"2018-11-22 06:10:01 AM",0.91
"06:20:01","AM",0.86,0.19,0.01,"2018-11-22 06:20:01 AM",1.06
"06:30:01","AM",0.74,0.18,0.01,"2018-11-22 06:30:01 AM",0.93
"06:40:01","AM",0.92,0.2,0.01,"2018-11-22 06:40:01 AM",1.13
"06:50:01","AM",0.83,0.19,0.01,"2018-11-22 06:50:01 AM",1.03
"07:00:01","AM",0.95,0.19,0.01,"2018-11-22 07:00:01 AM",1.15
"07:10:01","AM",0.83,0.19,0.01,"2018-11-22 07:10:01 AM",1.03
"07:20:01","AM",0.91,0.2,0.01,"2018-11-22 07:20:01 AM",1.12
"07:30:01","AM",1.01,0.21,0.01,"2018-11-22 07:30:01 AM",1.23
"07:40:01","AM",1.22,0.22,0.01,"2018-11-22 07:40:01 AM",1.45
"07:50:01","AM",1.18,0.23,0.01,"2018-11-22 07:50:01 AM",1.42
"08:00:01","AM",1.55,0.25,0.01,"2018-11-22 08:00:01 AM",1.81
"08:10:01","AM",1.55,0.27,0.02,"2018-11-22 08:10:01 AM",1.84
"08:20:01","AM",1.77,0.29,0.03,"2018-11-22 08:20:01 AM",2.09
"08:30:01","AM",1.92,0.29,0.03,"2018-11-22 08:30:01 AM",2.24
"08:40:01","AM",2.16,0.32,0.04,"2018-11-22 08:40:01 AM",2.52
"08:50:01","AM",2.69,0.47,0.11,"2018-11-22 08:50:01 AM",3.27
"09:00:01","AM",2.88,0.54,0.16,"2018-11-22 09:00:01 AM",3.58
"09:10:01","AM",2.48,0.35,0.06,"2018-11-22 09:10:01 AM",2.89
"09:20:01","AM",2.99,0.39,0.07,"2018-11-22 09:20:01 AM",3.45
"09:30:01","AM",3.16,0.4,0.06,"2018-11-22 09:30:01 AM",3.62
"09:40:01","AM",2.97,0.4,0.07,"2018-11-22 09:40:01 AM",3.44
"09:50:01","AM",3.01,0.4,0.06,"2018-11-22 09:50:01 AM",3.47
"10:00:01","AM",3.23,0.42,0.08,"2018-11-22 10:00:01 AM",3.73
"10:10:01","AM",3.14,0.42,0.08,"2018-11-22 10:10:01 AM",3.64
"10:20:01","AM",3.33,0.41,0.08,"2018-11-22 10:20:01 AM",3.82
"10:30:01","AM",3.44,0.42,0.12,"2018-11-22 10:30:01 AM",3.98
"10:40:01","AM",3.16,0.42,0.07,"2018-11-22 10:40:01 AM",3.65
"10:50:01","AM",3.38,0.41,0.09,"2018-11-22 10:50:01 AM",3.88
"11:00:01","AM",3.17,0.43,0.08,"2018-11-22 11:00:01 AM",3.68
