"time","ampm","usr","sys","iowait","timestamp","total"
"05:20:01","AM",0.72,0.18,0.01,"2018-11-26 05:20:01 AM",0.91
"05:30:01","AM",0.57,0.17,0,"2018-11-26 05:30:01 AM",0.74
"05:40:01","AM",0.67,0.18,0.01,"2018-11-26 05:40:01 AM",0.86
"05:50:01","AM",0.69,0.18,0.01,"2018-11-26 05:50:01 AM",0.88
"06:00:01","AM",0.66,0.18,0,"2018-11-26 06:00:01 AM",0.84
"06:10:01","AM",0.71,0.18,0.01,"2018-11-26 06:10:01 AM",0.9
"06:20:01","AM",0.66,0.17,0,"2018-11-26 06:20:01 AM",0.83
"06:30:01","AM",0.68,0.18,0,"2018-11-26 06:30:01 AM",0.86
"06:40:01","AM",0.77,0.19,0.01,"2018-11-26 06:40:01 AM",0.97
"06:50:01","AM",0.73,0.18,0.01,"2018-11-26 06:50:01 AM",0.92
"07:00:01","AM",0.85,0.19,0.01,"2018-11-26 07:00:01 AM",1.05
"07:10:01","AM",0.88,0.19,0.01,"2018-11-26 07:10:01 AM",1.08
"07:20:01","AM",0.93,0.2,0.01,"2018-11-26 07:20:01 AM",1.14
"07:30:01","AM",1.04,0.21,0.01,"2018-11-26 07:30:01 AM",1.26
"07:40:01","AM",1.15,0.22,0.01,"2018-11-26 07:40:01 AM",1.38
"07:50:01","AM",1.1,0.22,0.01,"2018-11-26 07:50:01 AM",1.33
"08:00:01","AM",1.23,0.23,0.02,"2018-11-26 08:00:01 AM",1.48
"08:10:01","AM",1.63,0.26,0.02,"2018-11-26 08:10:01 AM",1.91
"08:20:01","AM",1.7,0.27,0.02,"2018-11-26 08:20:01 AM",1.99
"08:30:01","AM",1.87,0.3,0.03,"2018-11-26 08:30:01 AM",2.2
"08:40:01","AM",1.97,0.31,0.04,"2018-11-26 08:40:01 AM",2.32
"08:50:01","AM",2.2,0.31,0.05,"2018-11-26 08:50:01 AM",2.56
"09:00:01","AM",2.28,0.33,0.03,"2018-11-26 09:00:01 AM",2.64
"09:10:01","AM",2.69,0.35,0.05,"2018-11-26 09:10:01 AM",3.09
"09:20:01","AM",2.58,0.34,0.04,"2018-11-26 09:20:01 AM",2.96
"09:30:01","AM",2.59,0.35,0.05,"2018-11-26 09:30:01 AM",2.99
"09:40:01","AM",2.81,0.37,0.05,"2018-11-26 09:40:01 AM",3.23
"09:50:01","AM",2.95,0.4,0.05,"2018-11-26 09:50:01 AM",3.4
"10:00:01","AM",3.25,0.39,0.06,"2018-11-26 10:00:01 AM",3.7
"10:10:01","AM",3.15,0.4,0.06,"2018-11-26 10:10:01 AM",3.61
"10:20:01","AM",2.99,0.4,0.06,"2018-11-26 10:20:01 AM",3.45
"10:30:01","AM",3.06,0.41,0.07,"2018-11-26 10:30:01 AM",3.54
"10:40:01","AM",3.11,0.39,0.07,"2018-11-26 10:40:01 AM",3.57
"10:50:01","AM",2.96,0.41,0.09,"2018-11-26 10:50:01 AM",3.46
"11:00:01","AM",3.11,0.41,0.09,"2018-11-26 11:00:01 AM",3.61
"11:10:01","AM",3.2,0.4,0.08,"2018-11-26 11:10:01 AM",3.68
"11:20:01","AM",3.31,0.44,0.08,"2018-11-26 11:20:01 AM",3.83
"11:30:02","AM",3.1,0.42,0.08,"2018-11-26 11:30:02 AM",3.6
"11:40:01","AM",3.23,0.41,0.08,"2018-11-26 11:40:01 AM",3.72
"11:50:01","AM",3.04,0.38,0.07,"2018-11-26 11:50:01 AM",3.49
"12:00:01","PM",2.45,0.34,0.06,"2018-11-26 12:00:01 PM",2.85
"12:10:01","PM",2.1,0.31,0.04,"2018-11-26 12:10:01 PM",2.45
"12:20:01","PM",1.9,0.29,0.04,"2018-11-26 12:20:01 PM",2.23
"12:30:01","PM",1.97,0.29,0.05,"2018-11-26 12:30:01 PM",2.31
"12:40:01","PM",2.09,0.31,0.04,"2018-11-26 12:40:01 PM",2.44
"12:50:01","PM",2.08,0.31,0.04,"2018-11-26 12:50:01 PM",2.43
"01:00:01","PM",2.14,0.31,0.04,"2018-11-26 01:00:01 PM",2.49
"01:10:01","PM",2.51,0.36,0.05,"2018-11-26 01:10:01 PM",2.92
"01:20:01","PM",3.14,0.39,0.08,"2018-11-26 01:20:01 PM",3.61
"01:30:01","PM",3.18,0.4,0.08,"2018-11-26 01:30:01 PM",3.66
"01:40:01","PM",2.86,0.41,0.08,"2018-11-26 01:40:01 PM",3.35
"01:50:01","PM",3.05,0.41,0.08,"2018-11-26 01:50:01 PM",3.54
"02:00:01","PM",3.04,0.39,0.07,"2018-11-26 02:00:01 PM",3.5
"02:10:01","PM",3.09,0.39,0.08,"2018-11-26 02:10:01 PM",3.56
"02:20:01","PM",3.28,0.42,0.08,"2018-11-26 02:20:01 PM",3.78
"02:30:01","PM",3.41,0.42,0.08,"2018-11-26 02:30:01 PM",3.91
"02:40:01","PM",3.08,0.41,0.07,"2018-11-26 02:40:01 PM",3.56
"02:50:01","PM",2.98,0.4,0.07,"2018-11-26 02:50:01 PM",3.45
"03:00:01","PM",3.14,0.42,0.07,"2018-11-26 03:00:01 PM",3.63
"03:10:01","PM",3.4,0.4,0.07,"2018-11-26 03:10:01 PM",3.87
"03:20:01","PM",3.19,0.37,0.08,"2018-11-26 03:20:01 PM",3.64
"03:30:01","PM",3.03,0.39,0.07,"2018-11-26 03:30:01 PM",3.49
"03:40:01","PM",3.07,0.4,0.07,"2018-11-26 03:40:01 PM",3.54
"03:50:01","PM",3.23,0.39,0.07,"2018-11-26 03:50:01 PM",3.69
"04:00:01","PM",3.11,0.41,0.07,"2018-11-26 04:00:01 PM",3.59
"04:10:01","PM",3.27,0.41,0.09,"2018-11-26 04:10:01 PM",3.77
"04:20:01","PM",2.82,0.38,0.1,"2018-11-26 04:20:01 PM",3.3
"04:30:01","PM",3.02,0.39,0.09,"2018-11-26 04:30:01 PM",3.5
"04:40:01","PM",3,0.4,0.07,"2018-11-26 04:40:01 PM",3.47
"04:50:01","PM",2.75,0.36,0.06,"2018-11-26 04:50:01 PM",3.17
"05:00:01","PM",2.83,0.36,0.05,"2018-11-26 05:00:01 PM",3.24
"05:10:01","PM",2.49,0.33,0.06,"2018-11-26 05:10:01 PM",2.88
"05:20:01","PM",2.29,0.33,0.04,"2018-11-26 05:20:01 PM",2.66
"05:30:01","PM",2.25,0.31,0.05,"2018-11-26 05:30:01 PM",2.61
"05:40:01","PM",1.96,0.29,0.03,"2018-11-26 05:40:01 PM",2.28
"05:50:01","PM",2.05,0.3,0.03,"2018-11-26 05:50:01 PM",2.38
"06:00:01","PM",1.61,0.27,0.02,"2018-11-26 06:00:01 PM",1.9
"06:10:01","PM",1.67,0.26,0.02,"2018-11-26 06:10:01 PM",1.95
"06:20:02","PM",1.63,0.25,0.02,"2018-11-26 06:20:02 PM",1.9
"06:30:01","PM",1.71,0.27,0.02,"2018-11-26 06:30:01 PM",2
"06:40:01","PM",1.55,0.24,0.02,"2018-11-26 06:40:01 PM",1.81
"06:50:01","PM",1.53,0.25,0.02,"2018-11-26 06:50:01 PM",1.8
"07:00:01","PM",1.51,0.24,0.02,"2018-11-26 07:00:01 PM",1.77
"07:10:01","PM",1.4,0.24,0.01,"2018-11-26 07:10:01 PM",1.65
"07:20:01","PM",1.4,0.25,0.01,"2018-11-26 07:20:01 PM",1.66
"07:30:01","PM",1.47,0.25,0.02,"2018-11-26 07:30:01 PM",1.74
"07:40:01","PM",1.2,0.23,0.01,"2018-11-26 07:40:01 PM",1.44
"07:50:01","PM",1.37,0.25,0.01,"2018-11-26 07:50:01 PM",1.63
"08:00:01","PM",1.48,0.24,0.02,"2018-11-26 08:00:01 PM",1.74
"08:10:01","PM",1.29,0.24,0.01,"2018-11-26 08:10:01 PM",1.54
"08:20:01","PM",1.29,0.23,0.01,"2018-11-26 08:20:01 PM",1.53
"08:30:01","PM",1.25,0.23,0.01,"2018-11-26 08:30:01 PM",1.49
"08:40:01","PM",1.28,0.23,0.02,"2018-11-26 08:40:01 PM",1.53
"08:50:01","PM",1.4,0.24,0.02,"2018-11-26 08:50:01 PM",1.66
"09:00:01","PM",1.23,0.24,0.01,"2018-11-26 09:00:01 PM",1.48
"09:10:01","PM",1.09,0.22,0.01,"2018-11-26 09:10:01 PM",1.32
"09:20:01","PM",1.5,0.24,0.01,"2018-11-26 09:20:01 PM",1.75
"09:30:01","PM",1.13,0.22,0.01,"2018-11-26 09:30:01 PM",1.36
"09:40:01","PM",1.28,0.23,0.01,"2018-11-26 09:40:01 PM",1.52
"09:50:01","PM",1.33,0.23,0.01,"2018-11-26 09:50:01 PM",1.57
"10:00:01","PM",1.14,0.21,0.01,"2018-11-26 10:00:01 PM",1.36
"10:10:01","PM",0.98,0.21,0.01,"2018-11-26 10:10:01 PM",1.2
"10:20:01","PM",1.11,0.23,0.01,"2018-11-26 10:20:01 PM",1.35
"10:30:01","PM",1.03,0.22,0.01,"2018-11-26 10:30:01 PM",1.26
"10:40:01","PM",1.03,0.22,0.01,"2018-11-26 10:40:01 PM",1.26
"10:50:01","PM",1.03,0.22,0.01,"2018-11-26 10:50:01 PM",1.26
"11:00:01","PM",0.94,0.21,0.01,"2018-11-26 11:00:01 PM",1.16
"11:10:01","PM",1.05,0.22,0.03,"2018-11-26 11:10:01 PM",1.3
"11:20:01","PM",1,0.21,0.03,"2018-11-26 11:20:01 PM",1.24
"11:30:01","PM",0.88,0.21,0.01,"2018-11-26 11:30:01 PM",1.1
"11:40:01","PM",1.13,0.21,0.02,"2018-11-26 11:40:01 PM",1.36
"11:50:01","PM",0.85,0.19,0.01,"2018-11-26 11:50:01 PM",1.05
