"time","ampm","usr","sys","iowait","timestamp","total"
"04:30:01","AM",0.61,0.18,0.01,"2018-11-27 04:30:01 AM",0.8
"04:40:01","AM",0.73,0.19,0.01,"2018-11-27 04:40:01 AM",0.93
"04:50:01","AM",0.55,0.17,0,"2018-11-27 04:50:01 AM",0.72
"05:00:01","AM",0.88,0.2,0.02,"2018-11-27 05:00:01 AM",1.1
"05:10:01","AM",0.79,0.19,0.01,"2018-11-27 05:10:01 AM",0.99
"05:20:01","AM",0.6,0.17,0.01,"2018-11-27 05:20:01 AM",0.78
"05:30:01","AM",0.53,0.17,0.01,"2018-11-27 05:30:01 AM",0.71
"05:40:01","AM",0.68,0.18,0.01,"2018-11-27 05:40:01 AM",0.87
"05:50:01","AM",0.61,0.18,0.01,"2018-11-27 05:50:01 AM",0.8
"06:00:01","AM",0.75,0.18,0.01,"2018-11-27 06:00:01 AM",0.94
"06:10:01","AM",0.73,0.19,0.01,"2018-11-27 06:10:01 AM",0.93
"06:20:01","AM",0.66,0.18,0.01,"2018-11-27 06:20:01 AM",0.85
"06:30:01","AM",0.66,0.18,0.01,"2018-11-27 06:30:01 AM",0.85
"06:40:01","AM",0.74,0.19,0.01,"2018-11-27 06:40:01 AM",0.94
"06:50:01","AM",0.74,0.19,0.01,"2018-11-27 06:50:01 AM",0.94
"07:00:01","AM",0.79,0.19,0.01,"2018-11-27 07:00:01 AM",0.99
"07:10:01","AM",0.88,0.2,0.01,"2018-11-27 07:10:01 AM",1.09
"07:20:01","AM",1.17,0.22,0.02,"2018-11-27 07:20:01 AM",1.41
"07:30:01","AM",1.13,0.21,0.01,"2018-11-27 07:30:01 AM",1.35
"07:40:01","AM",1.09,0.21,0.01,"2018-11-27 07:40:01 AM",1.31
"07:50:01","AM",1.24,0.23,0.01,"2018-11-27 07:50:01 AM",1.48
"08:00:01","AM",1.37,0.24,0.01,"2018-11-27 08:00:01 AM",1.62
"08:10:01","AM",1.55,0.26,0.02,"2018-11-27 08:10:01 AM",1.83
"08:20:01","AM",1.59,0.28,0.02,"2018-11-27 08:20:01 AM",1.89
"08:30:01","AM",2.05,0.31,0.05,"2018-11-27 08:30:01 AM",2.41
"08:40:01","AM",2.41,0.32,0.04,"2018-11-27 08:40:01 AM",2.77
"08:50:01","AM",2.54,0.36,0.06,"2018-11-27 08:50:01 AM",2.96
"09:00:01","AM",3.09,0.56,0.17,"2018-11-27 09:00:01 AM",3.82
"09:10:01","AM",3.34,0.5,0.15,"2018-11-27 09:10:01 AM",3.99
"09:20:01","AM",3.29,0.39,0.07,"2018-11-27 09:20:01 AM",3.75
"09:30:01","AM",2.95,0.42,0.08,"2018-11-27 09:30:01 AM",3.45
"09:40:01","AM",3.06,0.41,0.08,"2018-11-27 09:40:01 AM",3.55
"09:50:01","AM",3.05,0.39,0.07,"2018-11-27 09:50:01 AM",3.51
"10:00:01","AM",2.74,0.38,0.06,"2018-11-27 10:00:01 AM",3.18
"10:10:01","AM",2.76,0.4,0.07,"2018-11-27 10:10:01 AM",3.23
"10:20:01","AM",2.92,0.4,0.07,"2018-11-27 10:20:01 AM",3.39
"10:30:01","AM",3.24,0.41,0.08,"2018-11-27 10:30:01 AM",3.73
"10:40:01","AM",3.16,0.42,0.09,"2018-11-27 10:40:01 AM",3.67
"10:50:01","AM",3.32,0.42,0.08,"2018-11-27 10:50:01 AM",3.82
"11:00:02","AM",3.41,0.41,0.09,"2018-11-27 11:00:02 AM",3.91
"11:10:01","AM",3.4,0.41,0.09,"2018-11-27 11:10:01 AM",3.9
"11:20:01","AM",3.22,0.43,0.08,"2018-11-27 11:20:01 AM",3.73
"11:30:01","AM",3.06,0.41,0.08,"2018-11-27 11:30:01 AM",3.55
"11:40:01","AM",3.19,0.41,0.09,"2018-11-27 11:40:01 AM",3.69
"11:50:01","AM",2.87,0.41,0.07,"2018-11-27 11:50:01 AM",3.35
"12:00:01","PM",2.63,0.36,0.06,"2018-11-27 12:00:01 PM",3.05
"12:10:01","PM",2.45,0.32,0.05,"2018-11-27 12:10:01 PM",2.82
"12:20:01","PM",2.27,0.31,0.05,"2018-11-27 12:20:01 PM",2.63
"12:30:01","PM",2.17,0.31,0.04,"2018-11-27 12:30:01 PM",2.52
"12:40:02","PM",2.29,0.31,0.04,"2018-11-27 12:40:02 PM",2.64
"12:50:01","PM",2.39,0.34,0.05,"2018-11-27 12:50:01 PM",2.78
"01:00:01","PM",2.66,0.35,0.05,"2018-11-27 01:00:01 PM",3.06
"01:10:01","PM",2.6,0.36,0.07,"2018-11-27 01:10:01 PM",3.03
"01:20:01","PM",3.05,0.39,0.08,"2018-11-27 01:20:01 PM",3.52
"01:30:01","PM",2.99,0.4,0.09,"2018-11-27 01:30:01 PM",3.48
"01:40:01","PM",3.28,0.41,0.08,"2018-11-27 01:40:01 PM",3.77
"01:50:01","PM",3.2,0.42,0.08,"2018-11-27 01:50:01 PM",3.7
"02:00:01","PM",3.14,0.42,0.08,"2018-11-27 02:00:01 PM",3.64
"02:10:01","PM",3.39,0.43,0.09,"2018-11-27 02:10:01 PM",3.91
"02:20:01","PM",3.16,0.41,0.09,"2018-11-27 02:20:01 PM",3.66
"02:30:01","PM",3.44,0.41,0.08,"2018-11-27 02:30:01 PM",3.93
"02:40:01","PM",3.42,0.41,0.09,"2018-11-27 02:40:01 PM",3.92
"02:50:01","PM",3.53,0.43,0.09,"2018-11-27 02:50:01 PM",4.05
"03:00:01","PM",3.23,0.42,0.09,"2018-11-27 03:00:01 PM",3.74
"03:10:01","PM",3.11,0.41,0.09,"2018-11-27 03:10:01 PM",3.61
"03:20:01","PM",3.08,0.42,0.09,"2018-11-27 03:20:01 PM",3.59
"03:30:01","PM",3.02,0.39,0.08,"2018-11-27 03:30:01 PM",3.49
"03:40:01","PM",3.43,0.42,0.1,"2018-11-27 03:40:01 PM",3.95
"03:50:01","PM",2.91,0.4,0.09,"2018-11-27 03:50:01 PM",3.4
"04:00:01","PM",3.1,0.4,0.07,"2018-11-27 04:00:01 PM",3.57
"04:10:01","PM",3.03,0.39,0.07,"2018-11-27 04:10:01 PM",3.49
"04:20:01","PM",2.97,0.38,0.07,"2018-11-27 04:20:01 PM",3.42
"04:30:01","PM",3.01,0.39,0.07,"2018-11-27 04:30:01 PM",3.47
"04:40:01","PM",2.74,0.39,0.07,"2018-11-27 04:40:01 PM",3.2
"04:50:01","PM",2.84,0.39,0.07,"2018-11-27 04:50:01 PM",3.3
"05:00:01","PM",2.73,0.38,0.06,"2018-11-27 05:00:01 PM",3.17
"05:10:01","PM",2.53,0.35,0.05,"2018-11-27 05:10:01 PM",2.93
"05:20:01","PM",2.4,0.34,0.05,"2018-11-27 05:20:01 PM",2.79
"05:30:01","PM",2.42,0.34,0.05,"2018-11-27 05:30:01 PM",2.81
"05:40:01","PM",2.16,0.34,0.04,"2018-11-27 05:40:01 PM",2.54
"05:50:01","PM",2.04,0.31,0.03,"2018-11-27 05:50:01 PM",2.38
"06:00:02","PM",1.98,0.28,0.03,"2018-11-27 06:00:02 PM",2.29
"06:10:01","PM",1.81,0.3,0.03,"2018-11-27 06:10:01 PM",2.14
"06:20:01","PM",1.87,0.28,0.03,"2018-11-27 06:20:01 PM",2.18
"06:30:01","PM",1.73,0.27,0.02,"2018-11-27 06:30:01 PM",2.02
"06:40:01","PM",1.75,0.26,0.02,"2018-11-27 06:40:01 PM",2.03
"06:50:01","PM",1.57,0.26,0.03,"2018-11-27 06:50:01 PM",1.86
"07:00:01","PM",1.49,0.25,0.02,"2018-11-27 07:00:01 PM",1.76
"07:10:01","PM",1.61,0.26,0.02,"2018-11-27 07:10:01 PM",1.89
"07:20:01","PM",1.48,0.25,0.02,"2018-11-27 07:20:01 PM",1.75
"07:30:01","PM",1.54,0.25,0.02,"2018-11-27 07:30:01 PM",1.81
"07:40:02","PM",1.3,0.25,0.01,"2018-11-27 07:40:02 PM",1.56
"07:50:01","PM",1.32,0.25,0.01,"2018-11-27 07:50:01 PM",1.58
"08:00:01","PM",1.43,0.24,0.01,"2018-11-27 08:00:01 PM",1.68
"08:10:01","PM",1.51,0.26,0.01,"2018-11-27 08:10:01 PM",1.78
"08:20:01","PM",1.43,0.26,0.01,"2018-11-27 08:20:01 PM",1.7
"08:30:01","PM",1.27,0.23,0.01,"2018-11-27 08:30:01 PM",1.51
"08:40:01","PM",1.27,0.24,0.01,"2018-11-27 08:40:01 PM",1.52
"08:50:01","PM",1.39,0.24,0.01,"2018-11-27 08:50:01 PM",1.64
"09:00:01","PM",1.24,0.24,0.02,"2018-11-27 09:00:01 PM",1.5
"09:10:01","PM",1.22,0.24,0.01,"2018-11-27 09:10:01 PM",1.47
"09:20:01","PM",1.4,0.24,0.01,"2018-11-27 09:20:01 PM",1.65
"09:30:01","PM",1.15,0.23,0.01,"2018-11-27 09:30:01 PM",1.39
"09:40:01","PM",1.24,0.23,0.01,"2018-11-27 09:40:01 PM",1.48
"09:50:01","PM",1.01,0.22,0.01,"2018-11-27 09:50:01 PM",1.24
"10:00:01","PM",1.14,0.23,0.01,"2018-11-27 10:00:01 PM",1.38
"10:10:01","PM",1.05,0.22,0.01,"2018-11-27 10:10:01 PM",1.28
"10:20:01","PM",1.13,0.23,0.01,"2018-11-27 10:20:01 PM",1.37
"10:30:01","PM",1.21,0.22,0.01,"2018-11-27 10:30:01 PM",1.44
"10:40:01","PM",1.04,0.22,0.01,"2018-11-27 10:40:01 PM",1.27
"10:50:01","PM",1.1,0.22,0.01,"2018-11-27 10:50:01 PM",1.33
"11:00:01","PM",1.01,0.21,0.01,"2018-11-27 11:00:01 PM",1.23
"11:10:01","PM",0.99,0.21,0.01,"2018-11-27 11:10:01 PM",1.21
"11:20:01","PM",1.02,0.2,0.01,"2018-11-27 11:20:01 PM",1.23
"11:30:01","PM",0.93,0.2,0.01,"2018-11-27 11:30:01 PM",1.14
"11:40:01","PM",0.97,0.2,0.01,"2018-11-27 11:40:01 PM",1.18
"11:50:01","PM",0.89,0.2,0.01,"2018-11-27 11:50:01 PM",1.1
