"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.71,0.18,0,"2018-11-30 12:10:01 AM",0.89
"12:20:01","AM",0.63,0.17,0.01,"2018-11-30 12:20:01 AM",0.81
"12:30:01","AM",0.81,0.18,0.01,"2018-11-30 12:30:01 AM",1
"12:40:01","AM",0.7,0.17,0.01,"2018-11-30 12:40:01 AM",0.88
"12:50:01","AM",0.64,0.18,0,"2018-11-30 12:50:01 AM",0.82
"01:00:01","AM",0.82,0.19,0.01,"2018-11-30 01:00:01 AM",1.02
"01:10:01","AM",0.73,0.18,0,"2018-11-30 01:10:01 AM",0.91
"01:20:01","AM",0.63,0.18,0,"2018-11-30 01:20:01 AM",0.81
"01:30:01","AM",0.96,0.19,0,"2018-11-30 01:30:01 AM",1.15
"01:40:01","AM",0.58,0.17,0.01,"2018-11-30 01:40:01 AM",0.76
"01:50:01","AM",0.72,0.17,0.01,"2018-11-30 01:50:01 AM",0.9
"02:00:01","AM",0.72,0.18,0,"2018-11-30 02:00:01 AM",0.9
"02:10:01","AM",0.64,0.18,0,"2018-11-30 02:10:01 AM",0.82
"02:20:01","AM",0.64,0.17,0,"2018-11-30 02:20:01 AM",0.81
"02:30:01","AM",0.98,0.2,0,"2018-11-30 02:30:01 AM",1.18
"02:40:01","AM",1,0.2,0,"2018-11-30 02:40:01 AM",1.2
"02:50:01","AM",0.85,0.18,0.01,"2018-11-30 02:50:01 AM",1.04
"03:00:01","AM",0.65,0.17,0,"2018-11-30 03:00:01 AM",0.82
"03:10:01","AM",0.6,0.17,0,"2018-11-30 03:10:01 AM",0.77
"03:20:01","AM",0.74,0.18,0.01,"2018-11-30 03:20:01 AM",0.93
"03:30:01","AM",0.52,0.17,0.01,"2018-11-30 03:30:01 AM",0.7
"03:40:01","AM",0.67,0.18,0.01,"2018-11-30 03:40:01 AM",0.86
"03:50:01","AM",0.58,0.17,0,"2018-11-30 03:50:01 AM",0.75
"04:00:01","AM",0.54,0.16,0,"2018-11-30 04:00:01 AM",0.7
"04:10:01","AM",0.69,0.18,0.01,"2018-11-30 04:10:01 AM",0.88
"04:20:01","AM",0.57,0.17,0.01,"2018-11-30 04:20:01 AM",0.75
"04:30:02","AM",0.63,0.18,0.01,"2018-11-30 04:30:02 AM",0.82
"04:40:01","AM",0.57,0.17,0,"2018-11-30 04:40:01 AM",0.74
"04:50:01","AM",0.67,0.18,0,"2018-11-30 04:50:01 AM",0.85
"05:00:01","AM",0.59,0.17,0,"2018-11-30 05:00:01 AM",0.76
"05:10:01","AM",0.65,0.18,0,"2018-11-30 05:10:01 AM",0.83
"05:20:01","AM",0.57,0.17,0.01,"2018-11-30 05:20:01 AM",0.75
"05:30:01","AM",0.89,0.19,0,"2018-11-30 05:30:01 AM",1.08
"05:40:01","AM",0.66,0.18,0,"2018-11-30 05:40:01 AM",0.84
"05:50:01","AM",0.68,0.18,0,"2018-11-30 05:50:01 AM",0.86
"06:00:01","AM",0.78,0.19,0,"2018-11-30 06:00:01 AM",0.97
"06:10:02","AM",0.99,0.21,0.01,"2018-11-30 06:10:02 AM",1.21
"06:20:01","AM",0.68,0.18,0,"2018-11-30 06:20:01 AM",0.86
"06:30:01","AM",0.85,0.19,0,"2018-11-30 06:30:01 AM",1.04
"06:40:01","AM",0.63,0.18,0.01,"2018-11-30 06:40:01 AM",0.82
"06:50:01","AM",0.77,0.19,0.01,"2018-11-30 06:50:01 AM",0.97
"07:00:01","AM",0.89,0.19,0,"2018-11-30 07:00:01 AM",1.08
"07:10:01","AM",0.72,0.19,0,"2018-11-30 07:10:01 AM",0.91
"07:20:01","AM",0.67,0.18,0.01,"2018-11-30 07:20:01 AM",0.86
"07:30:01","AM",0.99,0.19,0.01,"2018-11-30 07:30:01 AM",1.19
"07:40:01","AM",0.62,0.18,0,"2018-11-30 07:40:01 AM",0.8
"07:50:01","AM",0.89,0.2,0.01,"2018-11-30 07:50:01 AM",1.1
"08:00:01","AM",0.84,0.2,0.01,"2018-11-30 08:00:01 AM",1.05
"08:10:01","AM",0.79,0.19,0.01,"2018-11-30 08:10:01 AM",0.99
"08:20:01","AM",0.72,0.19,0.01,"2018-11-30 08:20:01 AM",0.92
"08:30:01","AM",0.85,0.2,0.01,"2018-11-30 08:30:01 AM",1.06
"08:40:01","AM",1.14,0.23,0.01,"2018-11-30 08:40:01 AM",1.38
"08:50:01","AM",0.83,0.19,0.01,"2018-11-30 08:50:01 AM",1.03
"09:00:01","AM",1.19,0.21,0.01,"2018-11-30 09:00:01 AM",1.41
"09:10:01","AM",1.28,0.21,0.01,"2018-11-30 09:10:01 AM",1.5
"09:20:01","AM",0.86,0.19,0.01,"2018-11-30 09:20:01 AM",1.06
"09:30:01","AM",0.96,0.2,0.01,"2018-11-30 09:30:01 AM",1.17
"09:40:01","AM",0.95,0.2,0.01,"2018-11-30 09:40:01 AM",1.16
"09:50:01","AM",0.89,0.2,0.01,"2018-11-30 09:50:01 AM",1.1
"10:00:01","AM",1.15,0.22,0.01,"2018-11-30 10:00:01 AM",1.38
"10:10:01","AM",1.06,0.22,0.01,"2018-11-30 10:10:01 AM",1.29
"10:20:01","AM",1.09,0.22,0.02,"2018-11-30 10:20:01 AM",1.33
"10:30:01","AM",1.17,0.23,0.01,"2018-11-30 10:30:01 AM",1.41
"10:40:01","AM",1.06,0.22,0.01,"2018-11-30 10:40:01 AM",1.29
"10:50:01","AM",1.33,0.22,0.01,"2018-11-30 10:50:01 AM",1.56
"11:00:01","AM",1.19,0.22,0.02,"2018-11-30 11:00:01 AM",1.43
"11:10:01","AM",0.92,0.2,0.01,"2018-11-30 11:10:01 AM",1.13
"11:20:01","AM",1.08,0.21,0.01,"2018-11-30 11:20:01 AM",1.3
"11:30:01","AM",1.16,0.23,0.01,"2018-11-30 11:30:01 AM",1.4
"11:40:01","AM",1.21,0.22,0.01,"2018-11-30 11:40:01 AM",1.44
"11:50:01","AM",1.18,0.22,0.01,"2018-11-30 11:50:01 AM",1.41
"12:00:01","PM",1.09,0.21,0.01,"2018-11-30 12:00:01 PM",1.31
"12:10:01","PM",1.06,0.21,0.01,"2018-11-30 12:10:01 PM",1.28
"12:20:01","PM",1.14,0.21,0.01,"2018-11-30 12:20:01 PM",1.36
"12:30:01","PM",0.98,0.2,0.01,"2018-11-30 12:30:01 PM",1.19
"12:40:01","PM",1.11,0.22,0.02,"2018-11-30 12:40:01 PM",1.35
"12:50:01","PM",0.93,0.2,0.01,"2018-11-30 12:50:01 PM",1.14
"01:00:01","PM",0.97,0.21,0.01,"2018-11-30 01:00:01 PM",1.19
"01:10:01","PM",1,0.2,0.02,"2018-11-30 01:10:01 PM",1.22
"01:20:01","PM",0.98,0.2,0.01,"2018-11-30 01:20:01 PM",1.19
"01:30:01","PM",1.04,0.21,0.01,"2018-11-30 01:30:01 PM",1.26
"01:40:01","PM",1.21,0.23,0.02,"2018-11-30 01:40:01 PM",1.46
"01:50:01","PM",1,0.21,0.01,"2018-11-30 01:50:01 PM",1.22
"02:00:01","PM",1.07,0.22,0.01,"2018-11-30 02:00:01 PM",1.3
"02:10:01","PM",1.02,0.2,0.01,"2018-11-30 02:10:01 PM",1.23
"02:20:01","PM",1.04,0.21,0.01,"2018-11-30 02:20:01 PM",1.26
"02:30:01","PM",1.34,0.22,0.01,"2018-11-30 02:30:01 PM",1.57
"02:40:01","PM",1.26,0.22,0.01,"2018-11-30 02:40:01 PM",1.49
"02:50:01","PM",1.14,0.23,0.01,"2018-11-30 02:50:01 PM",1.38
"03:00:01","PM",1.1,0.22,0.01,"2018-11-30 03:00:01 PM",1.33
"03:10:02","PM",1.27,0.23,0.01,"2018-11-30 03:10:02 PM",1.51
"03:20:01","PM",1.14,0.22,0.01,"2018-11-30 03:20:01 PM",1.37
"03:30:01","PM",1.14,0.22,0.01,"2018-11-30 03:30:01 PM",1.37
"03:40:01","PM",1.04,0.21,0.01,"2018-11-30 03:40:01 PM",1.26
"03:50:01","PM",1.08,0.22,0.01,"2018-11-30 03:50:01 PM",1.31
"04:00:01","PM",1.14,0.22,0.01,"2018-11-30 04:00:01 PM",1.37
"04:10:01","PM",1.2,0.22,0.01,"2018-11-30 04:10:01 PM",1.43
"04:20:01","PM",1.16,0.21,0.01,"2018-11-30 04:20:01 PM",1.38
"04:30:01","PM",1.16,0.21,0.01,"2018-11-30 04:30:01 PM",1.38
"04:40:01","PM",0.98,0.2,0.01,"2018-11-30 04:40:01 PM",1.19
