"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.67,0.18,0.01,"2018-12-01 12:10:01 AM",0.86
"12:20:01","AM",0.65,0.18,0.01,"2018-12-01 12:20:01 AM",0.84
"12:30:01","AM",0.66,0.18,0,"2018-12-01 12:30:01 AM",0.84
"12:40:01","AM",0.63,0.18,0,"2018-12-01 12:40:01 AM",0.81
"12:50:01","AM",0.74,0.18,0,"2018-12-01 12:50:01 AM",0.92
"01:00:01","AM",0.65,0.17,0,"2018-12-01 01:00:01 AM",0.82
"01:10:01","AM",0.75,0.18,0,"2018-12-01 01:10:01 AM",0.93
"01:20:01","AM",0.77,0.18,0,"2018-12-01 01:20:01 AM",0.95
"01:30:01","AM",0.62,0.17,0.01,"2018-12-01 01:30:01 AM",0.8
"01:40:01","AM",0.56,0.17,0.06,"2018-12-01 01:40:01 AM",0.79
"01:50:01","AM",0.61,0.17,0.01,"2018-12-01 01:50:01 AM",0.79
"02:00:01","AM",0.91,0.19,0.01,"2018-12-01 02:00:01 AM",1.11
"02:10:01","AM",0.66,0.17,0.01,"2018-12-01 02:10:01 AM",0.84
"02:20:01","AM",0.56,0.17,0,"2018-12-01 02:20:01 AM",0.73
"02:30:01","AM",0.6,0.17,0,"2018-12-01 02:30:01 AM",0.77
"02:40:01","AM",0.39,0.67,5.29,"2018-12-01 02:40:01 AM",6.35
"02:50:02","AM",0.52,0.32,1.79,"2018-12-01 02:50:02 AM",2.63
"03:00:01","AM",0.52,0.16,0,"2018-12-01 03:00:01 AM",0.68
"03:10:01","AM",0.57,0.17,0.01,"2018-12-01 03:10:01 AM",0.75
"03:20:01","AM",0.52,0.17,0.01,"2018-12-01 03:20:01 AM",0.7
"03:30:01","AM",0.56,0.17,0,"2018-12-01 03:30:01 AM",0.73
"03:40:01","AM",0.58,0.17,0.01,"2018-12-01 03:40:01 AM",0.76
"03:50:01","AM",0.47,0.17,0.01,"2018-12-01 03:50:01 AM",0.65
"04:00:01","AM",0.67,0.18,0.01,"2018-12-01 04:00:01 AM",0.86
"04:10:01","AM",0.65,0.18,0.01,"2018-12-01 04:10:01 AM",0.84
"04:20:01","AM",0.58,0.17,0.01,"2018-12-01 04:20:01 AM",0.76
"04:30:01","AM",0.51,0.16,0.01,"2018-12-01 04:30:01 AM",0.68
"04:40:01","AM",0.53,0.17,0,"2018-12-01 04:40:01 AM",0.7
"04:50:01","AM",0.53,0.17,0,"2018-12-01 04:50:01 AM",0.7
"05:00:01","AM",0.61,0.17,0.01,"2018-12-01 05:00:01 AM",0.79
"05:10:01","AM",0.78,0.18,0.01,"2018-12-01 05:10:01 AM",0.97
"05:20:01","AM",0.51,0.16,0,"2018-12-01 05:20:01 AM",0.67
"05:30:01","AM",0.7,0.18,0.01,"2018-12-01 05:30:01 AM",0.89
"05:40:01","AM",0.81,0.19,0.01,"2018-12-01 05:40:01 AM",1.01
"05:50:01","AM",0.77,0.18,0.01,"2018-12-01 05:50:01 AM",0.96
"06:00:01","AM",0.66,0.17,0.01,"2018-12-01 06:00:01 AM",0.84
"06:10:01","AM",0.5,0.16,0.01,"2018-12-01 06:10:01 AM",0.67
"06:20:01","AM",0.54,0.17,0.01,"2018-12-01 06:20:01 AM",0.72
"06:30:01","AM",0.71,0.17,0.01,"2018-12-01 06:30:01 AM",0.89
"06:40:01","AM",0.66,0.18,0.01,"2018-12-01 06:40:01 AM",0.85
"06:50:01","AM",0.74,0.18,0.01,"2018-12-01 06:50:01 AM",0.93
"07:00:01","AM",0.68,0.17,0.01,"2018-12-01 07:00:01 AM",0.86
"07:10:01","AM",0.69,0.17,0.01,"2018-12-01 07:10:01 AM",0.87
"07:20:01","AM",0.73,0.18,0.01,"2018-12-01 07:20:01 AM",0.92
"07:30:01","AM",0.81,0.19,0.01,"2018-12-01 07:30:01 AM",1.01
"07:40:02","AM",1.07,0.21,0.01,"2018-12-01 07:40:02 AM",1.29
"07:50:01","AM",0.72,0.18,0.01,"2018-12-01 07:50:01 AM",0.91
"08:00:01","AM",0.73,0.17,0.01,"2018-12-01 08:00:01 AM",0.91
"08:10:01","AM",0.99,0.19,0.02,"2018-12-01 08:10:01 AM",1.2
"08:20:01","AM",1.03,0.2,0.02,"2018-12-01 08:20:01 AM",1.25
"08:30:01","AM",0.97,0.19,0.02,"2018-12-01 08:30:01 AM",1.18
"08:40:01","AM",1.12,0.21,0.02,"2018-12-01 08:40:01 AM",1.35
"08:50:01","AM",1.17,0.21,0.02,"2018-12-01 08:50:01 AM",1.4
"09:00:01","AM",1.14,0.21,0.02,"2018-12-01 09:00:01 AM",1.37
"09:10:01","AM",1.14,0.21,0.02,"2018-12-01 09:10:01 AM",1.37
"09:20:01","AM",1.15,0.2,0.01,"2018-12-01 09:20:01 AM",1.36
"09:30:01","AM",1.13,0.21,0.01,"2018-12-01 09:30:01 AM",1.35
"09:40:01","AM",1.18,0.22,0.01,"2018-12-01 09:40:01 AM",1.41
"09:50:01","AM",1.13,0.22,0.01,"2018-12-01 09:50:01 AM",1.36
"10:00:01","AM",1.09,0.22,0.02,"2018-12-01 10:00:01 AM",1.33
"10:10:01","AM",1.33,0.24,0.01,"2018-12-01 10:10:01 AM",1.58
"10:20:01","AM",1.13,0.22,0.01,"2018-12-01 10:20:01 AM",1.36
"10:30:01","AM",1.24,0.23,0.02,"2018-12-01 10:30:01 AM",1.49
"10:40:01","AM",1.28,0.23,0.01,"2018-12-01 10:40:01 AM",1.52
"10:50:01","AM",1.4,0.24,0.02,"2018-12-01 10:50:01 AM",1.66
"11:00:01","AM",1.09,0.22,0.02,"2018-12-01 11:00:01 AM",1.33
"11:10:01","AM",1.27,0.23,0.01,"2018-12-01 11:10:01 AM",1.51
"11:20:01","AM",1.3,0.22,0.01,"2018-12-01 11:20:01 AM",1.53
"11:30:01","AM",1.56,0.23,0.01,"2018-12-01 11:30:01 AM",1.8
"11:40:01","AM",1.18,0.22,0.01,"2018-12-01 11:40:01 AM",1.41
"11:50:01","AM",1.14,0.22,0.01,"2018-12-01 11:50:01 AM",1.37
"12:00:01","PM",1.13,0.21,0.01,"2018-12-01 12:00:01 PM",1.35
"12:10:01","PM",0.96,0.2,0.01,"2018-12-01 12:10:01 PM",1.17
"12:20:01","PM",1.1,0.21,0.01,"2018-12-01 12:20:01 PM",1.32
"12:30:01","PM",1.07,0.21,0.01,"2018-12-01 12:30:01 PM",1.29
"12:40:01","PM",1.07,0.22,0.01,"2018-12-01 12:40:01 PM",1.3
"12:50:01","PM",0.94,0.2,0.01,"2018-12-01 12:50:01 PM",1.15
"01:00:01","PM",0.97,0.2,0.02,"2018-12-01 01:00:01 PM",1.19
"01:10:01","PM",1.04,0.21,0.01,"2018-12-01 01:10:01 PM",1.26
"01:20:01","PM",1.16,0.23,0.01,"2018-12-01 01:20:01 PM",1.4
"01:30:01","PM",1.08,0.22,0.02,"2018-12-01 01:30:01 PM",1.32
"01:40:01","PM",1.34,0.25,0.01,"2018-12-01 01:40:01 PM",1.6
"01:50:01","PM",1.08,0.22,0.01,"2018-12-01 01:50:01 PM",1.31
"02:00:01","PM",1.17,0.22,0.03,"2018-12-01 02:00:01 PM",1.42
"02:10:01","PM",1.32,0.23,0.01,"2018-12-01 02:10:01 PM",1.56
"02:20:01","PM",1.31,0.23,0.03,"2018-12-01 02:20:01 PM",1.57
"02:30:01","PM",1.12,0.22,0.01,"2018-12-01 02:30:01 PM",1.35
"02:40:01","PM",1.29,0.23,0.02,"2018-12-01 02:40:01 PM",1.54
"02:50:01","PM",1.3,0.22,0.01,"2018-12-01 02:50:01 PM",1.53
"03:00:01","PM",1.35,0.23,0.01,"2018-12-01 03:00:01 PM",1.59
"03:10:01","PM",1.1,0.22,0.01,"2018-12-01 03:10:01 PM",1.33
"03:20:01","PM",1.08,0.21,0.01,"2018-12-01 03:20:01 PM",1.3
"03:30:01","PM",1.07,0.21,0.01,"2018-12-01 03:30:01 PM",1.29
"03:40:01","PM",1.19,0.22,0.01,"2018-12-01 03:40:01 PM",1.42
"03:50:01","PM",1.02,0.21,0.01,"2018-12-01 03:50:01 PM",1.24
"04:00:01","PM",1.25,0.23,0.02,"2018-12-01 04:00:01 PM",1.5
"04:10:01","PM",1.03,0.21,0.01,"2018-12-01 04:10:01 PM",1.25
"04:20:01","PM",1,0.21,0.01,"2018-12-01 04:20:01 PM",1.22
"04:30:01","PM",1.07,0.2,0.01,"2018-12-01 04:30:01 PM",1.28
"04:40:01","PM",1.15,0.22,0.02,"2018-12-01 04:40:01 PM",1.39
"04:50:01","PM",1.02,0.21,0.02,"2018-12-01 04:50:01 PM",1.25
"05:00:01","PM",0.98,0.2,0.01,"2018-12-01 05:00:01 PM",1.19
"05:10:01","PM",1.08,0.21,0.01,"2018-12-01 05:10:01 PM",1.3
"05:20:01","PM",1.04,0.21,0.01,"2018-12-01 05:20:01 PM",1.26
"05:30:01","PM",0.87,0.19,0.01,"2018-12-01 05:30:01 PM",1.07
"05:40:01","PM",0.82,0.19,0.01,"2018-12-01 05:40:01 PM",1.02
"05:50:01","PM",0.96,0.21,0.01,"2018-12-01 05:50:01 PM",1.18
"06:00:01","PM",0.91,0.2,0.01,"2018-12-01 06:00:01 PM",1.12
"06:10:01","PM",1.01,0.21,0.01,"2018-12-01 06:10:01 PM",1.23
"06:20:01","PM",0.83,0.2,0.01,"2018-12-01 06:20:01 PM",1.04
"06:30:01","PM",0.85,0.19,0.01,"2018-12-01 06:30:01 PM",1.05
"06:40:01","PM",0.93,0.21,0.02,"2018-12-01 06:40:01 PM",1.16
"06:50:01","PM",0.85,0.2,0.01,"2018-12-01 06:50:01 PM",1.06
"07:00:01","PM",0.8,0.2,0.01,"2018-12-01 07:00:01 PM",1.01
"07:10:01","PM",0.97,0.21,0.01,"2018-12-01 07:10:01 PM",1.19
"07:20:01","PM",0.72,0.18,0.01,"2018-12-01 07:20:01 PM",0.91
"07:30:01","PM",0.86,0.19,0.01,"2018-12-01 07:30:01 PM",1.06
"07:40:01","PM",0.99,0.2,0.01,"2018-12-01 07:40:01 PM",1.2
"07:50:01","PM",0.78,0.18,0,"2018-12-01 07:50:01 PM",0.96
"08:00:01","PM",0.82,0.18,0.01,"2018-12-01 08:00:01 PM",1.01
"08:10:01","PM",0.8,0.18,0.01,"2018-12-01 08:10:01 PM",0.99
"08:20:01","PM",0.94,0.19,0.01,"2018-12-01 08:20:01 PM",1.14
"08:30:01","PM",0.95,0.19,0.01,"2018-12-01 08:30:01 PM",1.15
"08:40:01","PM",1.06,0.2,0.01,"2018-12-01 08:40:01 PM",1.27
"08:50:01","PM",0.8,0.19,0.01,"2018-12-01 08:50:01 PM",1
