"time","ampm","usr","sys","iowait","timestamp","total"
"08:10:01","AM",1.61,0.26,0.03,"2018-11-23 08:10:01 AM",1.9
"08:20:01","AM",1.85,0.28,0.02,"2018-11-23 08:20:01 AM",2.15
"08:30:01","AM",1.8,0.29,0.03,"2018-11-23 08:30:01 AM",2.12
"08:40:01","AM",2.03,0.31,0.03,"2018-11-23 08:40:01 AM",2.37
"08:50:01","AM",2.49,0.34,0.04,"2018-11-23 08:50:01 AM",2.87
"09:00:01","AM",2.52,0.34,0.04,"2018-11-23 09:00:01 AM",2.9
"09:10:01","AM",2.34,0.33,0.04,"2018-11-23 09:10:01 AM",2.71
"09:20:01","AM",2.93,0.37,0.05,"2018-11-23 09:20:01 AM",3.35
"09:30:01","AM",2.74,0.37,0.06,"2018-11-23 09:30:01 AM",3.17
"09:40:01","AM",2.86,0.38,0.08,"2018-11-23 09:40:01 AM",3.32
"09:50:01","AM",2.73,0.37,0.05,"2018-11-23 09:50:01 AM",3.15
"10:00:01","AM",2.77,0.36,0.06,"2018-11-23 10:00:01 AM",3.19
"10:10:01","AM",2.74,0.38,0.06,"2018-11-23 10:10:01 AM",3.18
"10:20:01","AM",2.78,0.36,0.06,"2018-11-23 10:20:01 AM",3.2
"10:30:01","AM",2.83,0.37,0.07,"2018-11-23 10:30:01 AM",3.27
"10:40:01","AM",2.93,0.38,0.06,"2018-11-23 10:40:01 AM",3.37
"10:50:01","AM",3.1,0.39,0.06,"2018-11-23 10:50:01 AM",3.55
"11:00:01","AM",2.88,0.4,0.07,"2018-11-23 11:00:01 AM",3.35
"11:10:01","AM",3.38,0.4,0.08,"2018-11-23 11:10:01 AM",3.86
"11:20:01","AM",3.22,0.4,0.07,"2018-11-23 11:20:01 AM",3.69
"11:30:01","AM",2.92,0.39,0.08,"2018-11-23 11:30:01 AM",3.39
"11:40:01","AM",2.81,0.38,0.07,"2018-11-23 11:40:01 AM",3.26
"11:50:01","AM",2.64,0.37,0.06,"2018-11-23 11:50:01 AM",3.07
"12:00:01","PM",2.53,0.34,0.05,"2018-11-23 12:00:01 PM",2.92
"12:10:01","PM",2.27,0.33,0.05,"2018-11-23 12:10:01 PM",2.65
"12:20:01","PM",1.94,0.3,0.04,"2018-11-23 12:20:01 PM",2.28
"12:30:01","PM",1.81,0.28,0.04,"2018-11-23 12:30:01 PM",2.13
"12:40:01","PM",2.06,0.3,0.03,"2018-11-23 12:40:01 PM",2.39
"12:50:01","PM",2.08,0.31,0.04,"2018-11-23 12:50:01 PM",2.43
"01:00:02","PM",2.4,0.34,0.05,"2018-11-23 01:00:02 PM",2.79
"01:10:01","PM",2.49,0.35,0.05,"2018-11-23 01:10:01 PM",2.89
"01:20:01","PM",2.67,0.36,0.05,"2018-11-23 01:20:01 PM",3.08
"01:30:01","PM",2.69,0.36,0.06,"2018-11-23 01:30:01 PM",3.11
"01:40:01","PM",3.01,0.38,0.06,"2018-11-23 01:40:01 PM",3.45
"01:50:01","PM",3.1,0.39,0.07,"2018-11-23 01:50:01 PM",3.56
"02:00:01","PM",3.23,0.38,0.07,"2018-11-23 02:00:01 PM",3.68
"02:10:01","PM",2.9,0.38,0.07,"2018-11-23 02:10:01 PM",3.35
"02:20:01","PM",3.22,0.4,0.08,"2018-11-23 02:20:01 PM",3.7
"02:30:01","PM",3.31,0.39,0.08,"2018-11-23 02:30:01 PM",3.78
"02:40:01","PM",2.94,0.38,0.07,"2018-11-23 02:40:01 PM",3.39
"02:50:01","PM",2.91,0.39,0.07,"2018-11-23 02:50:01 PM",3.37
"03:00:01","PM",2.72,0.37,0.06,"2018-11-23 03:00:01 PM",3.15
"03:10:01","PM",2.96,0.39,0.06,"2018-11-23 03:10:01 PM",3.41
"03:20:01","PM",2.58,0.37,0.07,"2018-11-23 03:20:01 PM",3.02
"03:30:01","PM",2.81,0.38,0.06,"2018-11-23 03:30:01 PM",3.25
"03:40:01","PM",2.7,0.39,0.07,"2018-11-23 03:40:01 PM",3.16
"03:50:01","PM",2.62,0.37,0.05,"2018-11-23 03:50:01 PM",3.04
"04:00:01","PM",2.7,0.35,0.07,"2018-11-23 04:00:01 PM",3.12
"04:10:01","PM",2.54,0.36,0.05,"2018-11-23 04:10:01 PM",2.95
"04:20:01","PM",2.56,0.36,0.07,"2018-11-23 04:20:01 PM",2.99
"04:30:01","PM",2.64,0.36,0.07,"2018-11-23 04:30:01 PM",3.07
"04:40:01","PM",2.41,0.34,0.05,"2018-11-23 04:40:01 PM",2.8
"04:50:01","PM",2.35,0.33,0.05,"2018-11-23 04:50:01 PM",2.73
"05:00:01","PM",2.35,0.32,0.05,"2018-11-23 05:00:01 PM",2.72
"05:10:01","PM",2.04,0.29,0.04,"2018-11-23 05:10:01 PM",2.37
"05:20:01","PM",1.93,0.29,0.05,"2018-11-23 05:20:01 PM",2.27
"05:30:01","PM",2.09,0.29,0.04,"2018-11-23 05:30:01 PM",2.42
"05:40:01","PM",1.77,0.27,0.04,"2018-11-23 05:40:01 PM",2.08
"05:50:01","PM",1.73,0.28,0.03,"2018-11-23 05:50:01 PM",2.04
"06:00:01","PM",1.44,0.25,0.04,"2018-11-23 06:00:01 PM",1.73
"06:10:02","PM",1.46,0.25,0.02,"2018-11-23 06:10:02 PM",1.73
"06:20:01","PM",1.46,0.24,0.02,"2018-11-23 06:20:01 PM",1.72
"06:30:01","PM",1.76,0.23,0.02,"2018-11-23 06:30:01 PM",2.01
"06:40:01","PM",1.26,0.23,0.01,"2018-11-23 06:40:01 PM",1.5
"06:50:01","PM",1.15,0.22,0.02,"2018-11-23 06:50:01 PM",1.39
"07:00:01","PM",1.28,0.24,0.02,"2018-11-23 07:00:01 PM",1.54
"07:10:01","PM",1.23,0.23,0.01,"2018-11-23 07:10:01 PM",1.47
"07:20:01","PM",1.48,0.26,0.02,"2018-11-23 07:20:01 PM",1.76
"07:30:01","PM",1.19,0.22,0.01,"2018-11-23 07:30:01 PM",1.42
"07:40:01","PM",1.15,0.22,0.01,"2018-11-23 07:40:01 PM",1.38
"07:50:01","PM",1.29,0.23,0.01,"2018-11-23 07:50:01 PM",1.53
"08:00:02","PM",1.08,0.21,0.01,"2018-11-23 08:00:02 PM",1.3
"08:10:01","PM",1.05,0.21,0.01,"2018-11-23 08:10:01 PM",1.27
"08:20:01","PM",1.09,0.21,0.01,"2018-11-23 08:20:01 PM",1.31
"08:30:01","PM",0.96,0.2,0.01,"2018-11-23 08:30:01 PM",1.17
"08:40:01","PM",1.06,0.21,0.01,"2018-11-23 08:40:01 PM",1.28
"08:50:01","PM",0.99,0.21,0.01,"2018-11-23 08:50:01 PM",1.21
"09:00:01","PM",0.95,0.2,0.01,"2018-11-23 09:00:01 PM",1.16
"09:10:01","PM",0.96,0.21,0.01,"2018-11-23 09:10:01 PM",1.18
"09:20:01","PM",1.13,0.21,0.01,"2018-11-23 09:20:01 PM",1.35
"09:30:01","PM",1.02,0.21,0.01,"2018-11-23 09:30:01 PM",1.24
"09:40:01","PM",1.08,0.21,0.01,"2018-11-23 09:40:01 PM",1.3
"09:50:01","PM",1.11,0.21,0.01,"2018-11-23 09:50:01 PM",1.33
"10:00:01","PM",0.93,0.2,0.01,"2018-11-23 10:00:01 PM",1.14
"10:10:01","PM",0.87,0.2,0.01,"2018-11-23 10:10:01 PM",1.08
"10:20:01","PM",1.03,0.2,0.01,"2018-11-23 10:20:01 PM",1.24
"10:30:01","PM",0.93,0.2,0.01,"2018-11-23 10:30:01 PM",1.14
"10:40:01","PM",0.92,0.2,0.01,"2018-11-23 10:40:01 PM",1.13
"10:50:01","PM",0.88,0.2,0.01,"2018-11-23 10:50:01 PM",1.09
"11:00:01","PM",0.91,0.19,0.01,"2018-11-23 11:00:01 PM",1.11
"11:10:01","PM",0.85,0.19,0.01,"2018-11-23 11:10:01 PM",1.05
"11:20:01","PM",1,0.2,0.01,"2018-11-23 11:20:01 PM",1.21
"11:30:01","PM",0.82,0.19,0.01,"2018-11-23 11:30:01 PM",1.02
"11:40:01","PM",0.78,0.19,0.01,"2018-11-23 11:40:01 PM",0.98
"11:50:01","PM",0.75,0.19,0,"2018-11-23 11:50:01 PM",0.94
