"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.64,0.18,0,"2018-11-24 12:10:01 AM",0.82
"12:20:01","AM",0.71,0.18,0.01,"2018-11-24 12:20:01 AM",0.9
"12:30:01","AM",0.76,0.19,0.01,"2018-11-24 12:30:01 AM",0.96
"12:40:01","AM",0.67,0.18,0,"2018-11-24 12:40:01 AM",0.85
"12:50:01","AM",0.7,0.18,0,"2018-11-24 12:50:01 AM",0.88
"01:00:01","AM",0.7,0.18,0.01,"2018-11-24 01:00:01 AM",0.89
"01:10:01","AM",0.93,0.19,0.01,"2018-11-24 01:10:01 AM",1.13
"01:20:01","AM",0.73,0.18,0.01,"2018-11-24 01:20:01 AM",0.92
"01:30:01","AM",0.72,0.18,0.01,"2018-11-24 01:30:01 AM",0.91
"01:40:01","AM",0.81,0.19,0.09,"2018-11-24 01:40:01 AM",1.09
"01:50:01","AM",0.54,0.17,0,"2018-11-24 01:50:01 AM",0.71
"02:00:01","AM",0.73,0.17,0,"2018-11-24 02:00:01 AM",0.9
"02:10:01","AM",0.63,0.17,0.01,"2018-11-24 02:10:01 AM",0.81
"02:20:01","AM",0.67,0.17,0,"2018-11-24 02:20:01 AM",0.84
"02:30:01","AM",0.76,0.18,0,"2018-11-24 02:30:01 AM",0.94
"02:40:01","AM",0.41,0.68,5.36,"2018-11-24 02:40:01 AM",6.45
"02:50:01","AM",0.65,0.34,1.87,"2018-11-24 02:50:01 AM",2.86
"03:00:01","AM",0.49,0.16,0,"2018-11-24 03:00:01 AM",0.65
"03:10:01","AM",0.57,0.17,0.01,"2018-11-24 03:10:01 AM",0.75
"03:20:01","AM",0.6,0.17,0.01,"2018-11-24 03:20:01 AM",0.78
"03:30:01","AM",0.56,0.17,0.01,"2018-11-24 03:30:01 AM",0.74
"03:40:01","AM",0.59,0.17,0,"2018-11-24 03:40:01 AM",0.76
"03:50:01","AM",0.6,0.17,0.01,"2018-11-24 03:50:01 AM",0.78
"04:00:01","AM",0.5,0.16,0,"2018-11-24 04:00:01 AM",0.66
"04:10:01","AM",0.78,0.18,0.02,"2018-11-24 04:10:01 AM",0.98
"04:20:01","AM",0.59,0.16,0.01,"2018-11-24 04:20:01 AM",0.76
"04:30:01","AM",0.57,0.16,0,"2018-11-24 04:30:01 AM",0.73
"04:40:01","AM",0.56,0.16,0,"2018-11-24 04:40:01 AM",0.72
"04:50:01","AM",0.63,0.17,0,"2018-11-24 04:50:01 AM",0.8
"05:00:01","AM",0.69,0.18,0.01,"2018-11-24 05:00:01 AM",0.88
"05:10:01","AM",0.66,0.17,0,"2018-11-24 05:10:01 AM",0.83
"05:20:01","AM",0.69,0.17,0,"2018-11-24 05:20:01 AM",0.86
"05:30:01","AM",0.56,0.16,0,"2018-11-24 05:30:01 AM",0.72
"05:40:01","AM",0.61,0.17,0,"2018-11-24 05:40:01 AM",0.78
"05:50:01","AM",0.56,0.16,0,"2018-11-24 05:50:01 AM",0.72
"06:00:01","AM",0.77,0.18,0,"2018-11-24 06:00:01 AM",0.95
"06:10:01","AM",0.6,0.17,0,"2018-11-24 06:10:01 AM",0.77
"06:20:01","AM",0.62,0.17,0,"2018-11-24 06:20:01 AM",0.79
