"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.07,0.05,0,"2018-11-25 00:10:01 ",0.12
"00:20:01",0.07,0.05,0,"2018-11-25 00:20:01 ",0.12
"00:30:01",0.06,0.05,0,"2018-11-25 00:30:01 ",0.11
"00:40:01",0.07,0.05,0,"2018-11-25 00:40:01 ",0.12
"00:50:01",0.06,0.05,0,"2018-11-25 00:50:01 ",0.11
"01:00:01",0.06,0.05,0,"2018-11-25 01:00:01 ",0.11
"01:10:01",0.06,0.05,0,"2018-11-25 01:10:01 ",0.11
"01:20:02",0.07,0.05,0,"2018-11-25 01:20:02 ",0.12
"01:30:01",0.07,0.05,0,"2018-11-25 01:30:01 ",0.12
"01:40:01",0.06,0.05,0,"2018-11-25 01:40:01 ",0.11
"01:50:01",0.07,0.05,0,"2018-11-25 01:50:01 ",0.12
"02:00:01",0.06,0.05,0,"2018-11-25 02:00:01 ",0.11
"02:10:01",0.07,0.05,0,"2018-11-25 02:10:01 ",0.12
"02:20:01",0.07,0.05,0,"2018-11-25 02:20:01 ",0.12
"02:30:01",0.07,0.05,0,"2018-11-25 02:30:01 ",0.12
"02:40:01",0.06,0.05,0,"2018-11-25 02:40:01 ",0.11
"02:50:01",0.06,0.05,0,"2018-11-25 02:50:01 ",0.11
"03:00:01",0.07,0.05,0,"2018-11-25 03:00:01 ",0.12
"03:10:01",0.06,0.05,0,"2018-11-25 03:10:01 ",0.11
"03:20:01",0.07,0.05,0,"2018-11-25 03:20:01 ",0.12
"03:30:01",0.06,0.05,0,"2018-11-25 03:30:01 ",0.11
"03:40:01",0.06,0.05,0,"2018-11-25 03:40:01 ",0.11
"03:50:01",0.06,0.04,0,"2018-11-25 03:50:01 ",0.1
"04:00:01",0.06,0.05,0,"2018-11-25 04:00:01 ",0.11
"04:10:01",0.08,0.06,0,"2018-11-25 04:10:01 ",0.14
"04:20:01",0.07,0.05,0,"2018-11-25 04:20:01 ",0.12
"04:30:01",1.45,1.28,0,"2018-11-25 04:30:01 ",2.73
"04:40:01",0.06,0.05,0,"2018-11-25 04:40:01 ",0.11
"04:50:01",0.06,0.05,0,"2018-11-25 04:50:01 ",0.11
"05:00:01",0.06,0.05,0,"2018-11-25 05:00:01 ",0.11
