"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.03,0.04,0,"2018-10-22 00:10:01 ",0.07
"00:20:01",0.03,0.04,0,"2018-10-22 00:20:01 ",0.07
"00:30:01",0.04,0.04,0,"2018-10-22 00:30:01 ",0.08
"00:40:01",0.03,0.04,0,"2018-10-22 00:40:01 ",0.07
"00:50:01",0.04,0.04,0,"2018-10-22 00:50:01 ",0.08
"01:00:01",0.04,0.04,0,"2018-10-22 01:00:01 ",0.08
"01:10:01",0.03,0.04,0,"2018-10-22 01:10:01 ",0.07
"01:20:01",0.03,0.04,0,"2018-10-22 01:20:01 ",0.07
"01:30:01",0.05,0.04,0,"2018-10-22 01:30:01 ",0.09
"01:40:01",0.03,0.04,0,"2018-10-22 01:40:01 ",0.07
"01:50:01",0.03,0.04,0,"2018-10-22 01:50:01 ",0.07
"02:00:01",0.04,0.04,0,"2018-10-22 02:00:01 ",0.08
"02:10:01",0.04,0.04,0,"2018-10-22 02:10:01 ",0.08
"02:20:01",0.03,0.04,0,"2018-10-22 02:20:01 ",0.07
"02:30:01",0.05,0.04,0,"2018-10-22 02:30:01 ",0.09
"02:40:01",0.03,0.04,0,"2018-10-22 02:40:01 ",0.07
"02:50:01",0.04,0.04,0,"2018-10-22 02:50:01 ",0.08
"03:00:01",0.04,0.04,0,"2018-10-22 03:00:01 ",0.08
"03:10:01",0.03,0.04,0,"2018-10-22 03:10:01 ",0.07
"03:20:01",0.03,0.04,0,"2018-10-22 03:20:01 ",0.07
"03:30:01",0.05,0.04,0,"2018-10-22 03:30:01 ",0.09
"03:40:01",0.03,0.04,0,"2018-10-22 03:40:01 ",0.07
"03:50:01",0.03,0.04,0,"2018-10-22 03:50:01 ",0.07
"04:00:01",0.04,0.04,0,"2018-10-22 04:00:01 ",0.08
"04:10:01",0.08,0.07,0,"2018-10-22 04:10:01 ",0.15
"04:20:01",0.03,0.04,0,"2018-10-22 04:20:01 ",0.07
"04:30:01",0.05,0.04,0,"2018-10-22 04:30:01 ",0.09
"04:40:01",0.03,0.04,0,"2018-10-22 04:40:01 ",0.07
"04:50:01",0.03,0.04,0,"2018-10-22 04:50:01 ",0.07
"05:00:01",0.04,0.04,0,"2018-10-22 05:00:01 ",0.08
"05:10:01",0.03,0.04,0,"2018-10-22 05:10:01 ",0.07
"05:20:01",0.03,0.04,0,"2018-10-22 05:20:01 ",0.07
"05:30:01",0.05,0.04,0,"2018-10-22 05:30:01 ",0.09
"05:40:01",0.04,0.04,0,"2018-10-22 05:40:01 ",0.08
"05:50:01",0.12,0.04,0,"2018-10-22 05:50:01 ",0.16
"06:00:01",0.14,0.05,0,"2018-10-22 06:00:01 ",0.19
"06:10:01",0.17,0.05,0,"2018-10-22 06:10:01 ",0.22
"06:20:01",0.08,0.04,0,"2018-10-22 06:20:01 ",0.12
"06:30:01",0.17,0.04,0,"2018-10-22 06:30:01 ",0.21
"06:40:01",0.03,0.03,0,"2018-10-22 06:40:01 ",0.06
"06:50:01",0.03,0.04,0,"2018-10-22 06:50:01 ",0.07
"07:00:01",0.04,0.04,0,"2018-10-22 07:00:01 ",0.08
"07:10:01",0.03,0.04,0,"2018-10-22 07:10:01 ",0.07
"07:20:01",0.04,0.04,0,"2018-10-22 07:20:01 ",0.08
"07:30:01",0.24,0.04,0,"2018-10-22 07:30:01 ",0.28
"07:40:01",1.09,0.08,0,"2018-10-22 07:40:01 ",1.17
"07:50:01",0.77,0.06,0,"2018-10-22 07:50:01 ",0.83
"08:00:01",2.24,0.11,0,"2018-10-22 08:00:01 ",2.35
"08:10:01",2.24,0.13,0,"2018-10-22 08:10:01 ",2.37
"08:20:01",2.11,0.12,0,"2018-10-22 08:20:01 ",2.23
"08:30:01",4.29,3.17,6.34,"2018-10-22 08:30:01 ",13.8
"08:40:01",2.67,3.1,6.94,"2018-10-22 08:40:01 ",12.71
"08:50:01",2.64,3.08,6.98,"2018-10-22 08:50:01 ",12.7
"09:00:01",2.17,3.06,6.92,"2018-10-22 09:00:01 ",12.15
"09:10:01",4.33,3.32,6.97,"2018-10-22 09:10:01 ",14.62
