"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.61,0.05,0,"2018-11-27 12:10:01 AM",0.66
"12:20:01","AM",0.69,0.05,0,"2018-11-27 12:20:01 AM",0.74
"12:30:01","AM",0.7,0.05,0.01,"2018-11-27 12:30:01 AM",0.76
"12:40:01","AM",0.55,0.04,0.01,"2018-11-27 12:40:01 AM",0.6
"12:50:01","AM",0.52,0.04,0,"2018-11-27 12:50:01 AM",0.56
"01:00:01","AM",0.96,0.07,0,"2018-11-27 01:00:01 AM",1.03
"01:10:01","AM",0.78,0.06,0.01,"2018-11-27 01:10:01 AM",0.85
"01:20:01","AM",0.48,0.03,0.01,"2018-11-27 01:20:01 AM",0.52
"01:30:01","AM",0.55,0.04,0.01,"2018-11-27 01:30:01 AM",0.6
"01:40:01","AM",0.55,0.04,0.01,"2018-11-27 01:40:01 AM",0.6
"01:50:01","AM",0.52,0.04,0.01,"2018-11-27 01:50:01 AM",0.57
"02:00:01","AM",0.7,0.05,0.01,"2018-11-27 02:00:01 AM",0.76
"02:10:01","AM",0.69,0.04,0.01,"2018-11-27 02:10:01 AM",0.74
"02:20:01","AM",0.56,0.04,0.01,"2018-11-27 02:20:01 AM",0.61
"02:30:01","AM",0.6,0.04,0,"2018-11-27 02:30:01 AM",0.64
"02:40:01","AM",0.6,0.05,0.01,"2018-11-27 02:40:01 AM",0.66
"02:50:01","AM",0.63,0.05,0,"2018-11-27 02:50:01 AM",0.68
"03:00:02","AM",0.62,0.05,0,"2018-11-27 03:00:02 AM",0.67
"03:10:01","AM",0.49,0.03,0.01,"2018-11-27 03:10:01 AM",0.53
"03:20:01","AM",0.55,0.04,0.01,"2018-11-27 03:20:01 AM",0.6
"03:30:01","AM",0.52,0.04,0,"2018-11-27 03:30:01 AM",0.56
"03:40:01","AM",0.83,0.06,0,"2018-11-27 03:40:01 AM",0.89
"03:50:01","AM",0.52,0.04,0.01,"2018-11-27 03:50:01 AM",0.57
"04:00:01","AM",0.72,0.05,0,"2018-11-27 04:00:01 AM",0.77
"04:10:01","AM",0.42,0.03,0,"2018-11-27 04:10:01 AM",0.45
"04:20:01","AM",0.63,0.04,0,"2018-11-27 04:20:01 AM",0.67
"04:30:01","AM",0.54,0.04,0.01,"2018-11-27 04:30:01 AM",0.59
"04:40:01","AM",0.62,0.05,0.01,"2018-11-27 04:40:01 AM",0.68
"04:50:01","AM",0.58,0.04,0.01,"2018-11-27 04:50:01 AM",0.63
"05:00:01","AM",0.55,0.04,0,"2018-11-27 05:00:01 AM",0.59
"05:10:01","AM",0.54,0.04,0,"2018-11-27 05:10:01 AM",0.58
"05:20:01","AM",0.47,0.03,0,"2018-11-27 05:20:01 AM",0.5
"05:30:01","AM",0.51,0.03,0,"2018-11-27 05:30:01 AM",0.54
"05:40:01","AM",0.62,0.04,0,"2018-11-27 05:40:01 AM",0.66
