"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.57,0.04,0,"2018-11-22 12:10:01 AM",0.61
"12:20:01","AM",0.48,0.04,0,"2018-11-22 12:20:01 AM",0.52
"12:30:01","AM",0.85,0.07,0,"2018-11-22 12:30:01 AM",0.92
"12:40:01","AM",0.53,0.04,0,"2018-11-22 12:40:01 AM",0.57
"12:50:01","AM",0.62,0.05,0,"2018-11-22 12:50:01 AM",0.67
"01:00:01","AM",0.59,0.04,0,"2018-11-22 01:00:01 AM",0.63
"01:10:01","AM",0.63,0.05,0,"2018-11-22 01:10:01 AM",0.68
"01:20:01","AM",0.48,0.04,0,"2018-11-22 01:20:01 AM",0.52
"01:30:01","AM",0.59,0.04,0,"2018-11-22 01:30:01 AM",0.63
"01:40:01","AM",0.57,0.04,0,"2018-11-22 01:40:01 AM",0.61
"01:50:01","AM",0.45,0.03,0,"2018-11-22 01:50:01 AM",0.48
"02:00:01","AM",0.56,0.04,0,"2018-11-22 02:00:01 AM",0.6
"02:10:01","AM",0.85,0.06,0,"2018-11-22 02:10:01 AM",0.91
"02:20:01","AM",0.54,0.04,0,"2018-11-22 02:20:01 AM",0.58
"02:30:01","AM",0.66,0.05,0,"2018-11-22 02:30:01 AM",0.71
"02:40:01","AM",0.54,0.04,0,"2018-11-22 02:40:01 AM",0.58
"02:50:01","AM",0.86,0.06,0,"2018-11-22 02:50:01 AM",0.92
"03:00:01","AM",0.69,0.05,0,"2018-11-22 03:00:01 AM",0.74
"03:10:01","AM",0.53,0.04,0,"2018-11-22 03:10:01 AM",0.57
"03:20:01","AM",0.69,0.04,0,"2018-11-22 03:20:01 AM",0.73
"03:30:01","AM",0.74,0.05,0,"2018-11-22 03:30:01 AM",0.79
"03:40:01","AM",0.53,0.04,0,"2018-11-22 03:40:01 AM",0.57
"03:50:01","AM",0.44,0.03,0,"2018-11-22 03:50:01 AM",0.47
"04:00:02","AM",0.55,0.04,0,"2018-11-22 04:00:02 AM",0.59
"04:10:01","AM",0.57,0.04,0,"2018-11-22 04:10:01 AM",0.61
"04:20:01","AM",0.5,0.04,0,"2018-11-22 04:20:01 AM",0.54
"04:30:01","AM",0.49,0.04,0.01,"2018-11-22 04:30:01 AM",0.54
"04:40:01","AM",0.84,0.07,0.01,"2018-11-22 04:40:01 AM",0.92
"04:50:01","AM",0.55,0.04,0.01,"2018-11-22 04:50:01 AM",0.6
"05:00:01","AM",0.59,0.04,0.01,"2018-11-22 05:00:01 AM",0.64
"05:10:01","AM",0.69,0.05,0.01,"2018-11-22 05:10:01 AM",0.75
"05:20:01","AM",0.47,0.03,0.01,"2018-11-22 05:20:01 AM",0.51
"05:30:01","AM",0.75,0.05,0.01,"2018-11-22 05:30:01 AM",0.81
"05:40:01","AM",0.43,0.03,0.01,"2018-11-22 05:40:01 AM",0.47
"05:50:01","AM",0.6,0.04,0.01,"2018-11-22 05:50:01 AM",0.65
"06:00:01","AM",0.86,0.06,0,"2018-11-22 06:00:01 AM",0.92
"06:10:01","AM",0.56,0.04,0.01,"2018-11-22 06:10:01 AM",0.61
"06:20:01","AM",0.72,0.05,0.01,"2018-11-22 06:20:01 AM",0.78
"06:30:01","AM",0.61,0.04,0.01,"2018-11-22 06:30:01 AM",0.66
"06:40:01","AM",0.73,0.05,0.01,"2018-11-22 06:40:01 AM",0.79
"06:50:01","AM",0.73,0.05,0,"2018-11-22 06:50:01 AM",0.78
"07:00:01","AM",0.73,0.05,0,"2018-11-22 07:00:01 AM",0.78
"07:10:01","AM",0.63,0.05,0,"2018-11-22 07:10:01 AM",0.68
"07:20:01","AM",0.92,0.07,0,"2018-11-22 07:20:01 AM",0.99
"07:30:01","AM",0.81,0.06,0,"2018-11-22 07:30:01 AM",0.87
"07:40:01","AM",0.96,0.07,0.01,"2018-11-22 07:40:01 AM",1.04
"07:50:01","AM",0.88,0.06,0,"2018-11-22 07:50:01 AM",0.94
"08:00:01","AM",0.96,0.08,0.01,"2018-11-22 08:00:01 AM",1.05
"08:10:01","AM",1.09,0.09,0.01,"2018-11-22 08:10:01 AM",1.19
"08:20:01","AM",1.14,0.09,0.02,"2018-11-22 08:20:01 AM",1.25
"08:30:01","AM",1.35,0.11,0.01,"2018-11-22 08:30:01 AM",1.47
"08:40:01","AM",1.65,0.12,0.01,"2018-11-22 08:40:01 AM",1.78
"08:50:01","AM",2.05,0.34,0.09,"2018-11-22 08:50:01 AM",2.48
"09:00:01","AM",2.03,0.33,0.08,"2018-11-22 09:00:01 AM",2.44
"09:10:01","AM",1.72,0.15,0.02,"2018-11-22 09:10:01 AM",1.89
"09:20:01","AM",1.59,0.14,0.02,"2018-11-22 09:20:01 AM",1.75
"09:30:01","AM",1.73,0.16,0.04,"2018-11-22 09:30:01 AM",1.93
"09:40:01","AM",1.56,0.14,0.02,"2018-11-22 09:40:01 AM",1.72
"09:50:01","AM",1.69,0.16,0.02,"2018-11-22 09:50:01 AM",1.87
"10:00:01","AM",1.73,0.17,0.02,"2018-11-22 10:00:01 AM",1.92
"10:10:01","AM",1.6,0.14,0.04,"2018-11-22 10:10:01 AM",1.78
"10:20:01","AM",2.07,0.16,0.04,"2018-11-22 10:20:01 AM",2.27
"10:30:01","AM",1.84,0.17,0.04,"2018-11-22 10:30:01 AM",2.05
"10:40:02","AM",1.93,0.18,0.02,"2018-11-22 10:40:02 AM",2.13
"10:50:01","AM",1.6,0.15,0.02,"2018-11-22 10:50:01 AM",1.77
"11:00:01","AM",1.84,0.17,0.04,"2018-11-22 11:00:01 AM",2.05
"11:10:01","AM",1.75,0.15,0.02,"2018-11-22 11:10:01 AM",1.92
"11:20:01","AM",1.53,0.15,0.02,"2018-11-22 11:20:01 AM",1.7
"11:30:01","AM",1.63,0.15,0.02,"2018-11-22 11:30:01 AM",1.8
"11:40:01","AM",1.82,0.15,0.02,"2018-11-22 11:40:01 AM",1.99
"11:50:01","AM",1.46,0.12,0.02,"2018-11-22 11:50:01 AM",1.6
"12:00:01","PM",1.38,0.12,0.01,"2018-11-22 12:00:01 PM",1.51
"12:10:01","PM",1.15,0.09,0.01,"2018-11-22 12:10:01 PM",1.25
"12:20:01","PM",1.14,0.09,0.01,"2018-11-22 12:20:01 PM",1.24
"12:30:02","PM",1.06,0.09,0.02,"2018-11-22 12:30:02 PM",1.17
"12:40:01","PM",1.32,0.11,0.02,"2018-11-22 12:40:01 PM",1.45
"12:50:01","PM",1.38,0.1,0.01,"2018-11-22 12:50:01 PM",1.49
"01:00:01","PM",1.59,0.14,0.02,"2018-11-22 01:00:01 PM",1.75
"01:10:01","PM",1.44,0.13,0.03,"2018-11-22 01:10:01 PM",1.6
"01:20:01","PM",1.59,0.14,0.03,"2018-11-22 01:20:01 PM",1.76
"01:30:01","PM",2.06,0.17,0.02,"2018-11-22 01:30:01 PM",2.25
"01:40:01","PM",1.82,0.16,0.02,"2018-11-22 01:40:01 PM",2
"01:50:01","PM",1.69,0.16,0.02,"2018-11-22 01:50:01 PM",1.87
"02:00:01","PM",1.75,0.16,0.02,"2018-11-22 02:00:01 PM",1.93
"02:10:01","PM",1.71,0.16,0.02,"2018-11-22 02:10:01 PM",1.89
"02:20:01","PM",1.7,0.15,0.03,"2018-11-22 02:20:01 PM",1.88
"02:30:01","PM",1.67,0.15,0.02,"2018-11-22 02:30:01 PM",1.84
"02:40:01","PM",1.99,0.16,0.03,"2018-11-22 02:40:01 PM",2.18
"02:50:01","PM",1.67,0.15,0.03,"2018-11-22 02:50:01 PM",1.85
"03:00:01","PM",1.97,0.16,0.03,"2018-11-22 03:00:01 PM",2.16
"03:10:01","PM",1.69,0.15,0.02,"2018-11-22 03:10:01 PM",1.86
"03:20:01","PM",1.64,0.15,0.02,"2018-11-22 03:20:01 PM",1.81
"03:30:01","PM",1.55,0.15,0.02,"2018-11-22 03:30:01 PM",1.72
"03:40:02","PM",1.91,0.17,0.03,"2018-11-22 03:40:02 PM",2.11
"03:50:01","PM",1.98,0.18,0.03,"2018-11-22 03:50:01 PM",2.19
"04:00:01","PM",1.56,0.14,0.02,"2018-11-22 04:00:01 PM",1.72
"04:10:01","PM",1.49,0.15,0.03,"2018-11-22 04:10:01 PM",1.67
"04:20:01","PM",1.72,0.15,0.02,"2018-11-22 04:20:01 PM",1.89
"04:30:01","PM",1.51,0.14,0.02,"2018-11-22 04:30:01 PM",1.67
"04:40:01","PM",1.71,0.15,0.02,"2018-11-22 04:40:01 PM",1.88
"04:50:01","PM",1.42,0.13,0.02,"2018-11-22 04:50:01 PM",1.57
"05:00:01","PM",1.46,0.11,0.01,"2018-11-22 05:00:01 PM",1.58
"05:10:01","PM",1.19,0.1,0.01,"2018-11-22 05:10:01 PM",1.3
"05:20:01","PM",0.99,0.08,0.01,"2018-11-22 05:20:01 PM",1.08
"05:30:01","PM",1.1,0.09,0.01,"2018-11-22 05:30:01 PM",1.2
"05:40:01","PM",0.9,0.07,0.01,"2018-11-22 05:40:01 PM",0.98
"05:50:01","PM",1.03,0.08,0.01,"2018-11-22 05:50:01 PM",1.12
"06:00:01","PM",1.19,0.09,0.01,"2018-11-22 06:00:01 PM",1.29
"06:10:01","PM",1.11,0.1,0.01,"2018-11-22 06:10:01 PM",1.22
"06:20:01","PM",0.88,0.07,0,"2018-11-22 06:20:01 PM",0.95
"06:30:01","PM",0.76,0.06,0.01,"2018-11-22 06:30:01 PM",0.83
"06:40:01","PM",0.73,0.06,0.01,"2018-11-22 06:40:01 PM",0.8
"06:50:01","PM",0.9,0.08,0.01,"2018-11-22 06:50:01 PM",0.99
"07:00:01","PM",0.79,0.07,0,"2018-11-22 07:00:01 PM",0.86
"07:10:01","PM",0.8,0.07,0,"2018-11-22 07:10:01 PM",0.87
"07:20:01","PM",0.85,0.08,0.01,"2018-11-22 07:20:01 PM",0.94
"07:30:01","PM",0.71,0.06,0.01,"2018-11-22 07:30:01 PM",0.78
"07:40:01","PM",0.71,0.06,0,"2018-11-22 07:40:01 PM",0.77
"07:50:01","PM",0.59,0.05,0,"2018-11-22 07:50:01 PM",0.64
"08:00:01","PM",1.12,0.09,0,"2018-11-22 08:00:01 PM",1.21
"08:10:01","PM",0.7,0.05,0,"2018-11-22 08:10:01 PM",0.75
"08:20:01","PM",0.77,0.07,0,"2018-11-22 08:20:01 PM",0.84
"08:30:01","PM",0.88,0.07,0,"2018-11-22 08:30:01 PM",0.95
"08:40:01","PM",0.69,0.06,0,"2018-11-22 08:40:01 PM",0.75
"08:50:02","PM",0.66,0.05,0,"2018-11-22 08:50:02 PM",0.71
"09:00:01","PM",0.67,0.06,0,"2018-11-22 09:00:01 PM",0.73
"09:10:01","PM",0.69,0.05,0,"2018-11-22 09:10:01 PM",0.74
"09:20:01","PM",0.79,0.06,0,"2018-11-22 09:20:01 PM",0.85
"09:30:01","PM",0.69,0.06,0.01,"2018-11-22 09:30:01 PM",0.76
"09:40:01","PM",0.63,0.05,0,"2018-11-22 09:40:01 PM",0.68
"09:50:01","PM",0.71,0.06,0,"2018-11-22 09:50:01 PM",0.77
"10:00:01","PM",0.64,0.05,0,"2018-11-22 10:00:01 PM",0.69
"10:10:01","PM",0.61,0.05,0,"2018-11-22 10:10:01 PM",0.66
"10:20:01","PM",0.79,0.06,0,"2018-11-22 10:20:01 PM",0.85
"10:30:01","PM",0.62,0.05,0,"2018-11-22 10:30:01 PM",0.67
"10:40:01","PM",0.59,0.04,0,"2018-11-22 10:40:01 PM",0.63
"10:50:01","PM",0.62,0.05,0,"2018-11-22 10:50:01 PM",0.67
"11:00:01","PM",0.54,0.04,0,"2018-11-22 11:00:01 PM",0.58
"11:10:01","PM",0.76,0.05,0,"2018-11-22 11:10:01 PM",0.81
"11:20:01","PM",0.82,0.06,0,"2018-11-22 11:20:01 PM",0.88
"11:30:01","PM",0.67,0.05,0,"2018-11-22 11:30:01 PM",0.72
"11:40:01","PM",0.66,0.05,0,"2018-11-22 11:40:01 PM",0.71
"11:50:01","PM",0.56,0.04,0,"2018-11-22 11:50:01 PM",0.6
