"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.61,0.04,0,"2018-11-24 12:10:01 AM",0.65
"12:20:01","AM",0.5,0.04,0.01,"2018-11-24 12:20:01 AM",0.55
"12:30:01","AM",0.54,0.04,0,"2018-11-24 12:30:01 AM",0.58
"12:40:01","AM",0.76,0.06,0,"2018-11-24 12:40:01 AM",0.82
"12:50:01","AM",0.48,0.03,0,"2018-11-24 12:50:01 AM",0.51
"01:00:01","AM",0.91,0.06,0,"2018-11-24 01:00:01 AM",0.97
"01:10:01","AM",0.5,0.03,0,"2018-11-24 01:10:01 AM",0.53
"01:20:01","AM",0.5,0.03,0,"2018-11-24 01:20:01 AM",0.53
"01:30:01","AM",0.43,0.03,0,"2018-11-24 01:30:01 AM",0.46
"01:40:01","AM",0.67,0.05,0.04,"2018-11-24 01:40:01 AM",0.76
"01:50:01","AM",0.69,0.05,0,"2018-11-24 01:50:01 AM",0.74
"02:00:01","AM",0.7,0.05,0,"2018-11-24 02:00:01 AM",0.75
"02:10:01","AM",0.58,0.04,0,"2018-11-24 02:10:01 AM",0.62
"02:20:01","AM",0.52,0.04,0,"2018-11-24 02:20:01 AM",0.56
"02:30:01","AM",0.52,0.04,0,"2018-11-24 02:30:01 AM",0.56
"02:40:02","AM",0.41,0.68,5.17,"2018-11-24 02:40:02 AM",6.26
"02:50:01","AM",0.6,0.23,1.77,"2018-11-24 02:50:01 AM",2.6
"03:00:01","AM",0.49,0.04,0,"2018-11-24 03:00:01 AM",0.53
"03:10:01","AM",0.43,0.03,0,"2018-11-24 03:10:01 AM",0.46
"03:20:01","AM",0.52,0.04,0.01,"2018-11-24 03:20:01 AM",0.57
"03:30:01","AM",0.45,0.03,0.02,"2018-11-24 03:30:01 AM",0.5
"03:40:01","AM",0.63,0.05,0.01,"2018-11-24 03:40:01 AM",0.69
"03:50:01","AM",0.42,0.03,0,"2018-11-24 03:50:01 AM",0.45
"04:00:01","AM",0.65,0.05,0,"2018-11-24 04:00:01 AM",0.7
"04:10:01","AM",0.49,0.04,0.01,"2018-11-24 04:10:01 AM",0.54
"04:20:01","AM",0.45,0.03,0,"2018-11-24 04:20:01 AM",0.48
"04:30:01","AM",0.42,0.03,0,"2018-11-24 04:30:01 AM",0.45
"04:40:01","AM",0.64,0.04,0,"2018-11-24 04:40:01 AM",0.68
"04:50:01","AM",0.48,0.03,0,"2018-11-24 04:50:01 AM",0.51
"05:00:01","AM",0.5,0.03,0,"2018-11-24 05:00:01 AM",0.53
"05:10:01","AM",0.72,0.05,0.01,"2018-11-24 05:10:01 AM",0.78
"05:20:01","AM",0.52,0.03,0,"2018-11-24 05:20:01 AM",0.55
"05:30:01","AM",0.6,0.04,0,"2018-11-24 05:30:01 AM",0.64
"05:40:01","AM",0.62,0.04,0,"2018-11-24 05:40:01 AM",0.66
"05:50:01","AM",0.53,0.04,0,"2018-11-24 05:50:01 AM",0.57
"06:00:01","AM",0.45,0.03,0,"2018-11-24 06:00:01 AM",0.48
"06:10:01","AM",0.65,0.04,0,"2018-11-24 06:10:01 AM",0.69
"06:20:01","AM",0.54,0.04,0.01,"2018-11-24 06:20:01 AM",0.59
"06:30:01","AM",0.6,0.05,0,"2018-11-24 06:30:01 AM",0.65
"06:40:01","AM",0.52,0.04,0,"2018-11-24 06:40:01 AM",0.56
"06:50:01","AM",0.52,0.04,0,"2018-11-24 06:50:01 AM",0.56
"07:00:01","AM",0.44,0.04,0,"2018-11-24 07:00:01 AM",0.48
"07:10:01","AM",0.57,0.05,0,"2018-11-24 07:10:01 AM",0.62
"07:20:01","AM",0.55,0.04,0,"2018-11-24 07:20:01 AM",0.59
"07:30:01","AM",0.58,0.05,0,"2018-11-24 07:30:01 AM",0.63
"07:40:01","AM",0.52,0.04,0,"2018-11-24 07:40:01 AM",0.56
"07:50:01","AM",0.75,0.05,0,"2018-11-24 07:50:01 AM",0.8
"08:00:01","AM",0.52,0.04,0,"2018-11-24 08:00:01 AM",0.56
"08:10:01","AM",0.86,0.07,0.01,"2018-11-24 08:10:01 AM",0.94
"08:20:01","AM",0.82,0.07,0,"2018-11-24 08:20:01 AM",0.89
"08:30:01","AM",0.64,0.05,0,"2018-11-24 08:30:01 AM",0.69
"08:40:02","AM",0.76,0.06,0,"2018-11-24 08:40:02 AM",0.82
"08:50:01","AM",0.71,0.06,0,"2018-11-24 08:50:01 AM",0.77
"09:00:01","AM",0.7,0.06,0,"2018-11-24 09:00:01 AM",0.76
"09:10:01","AM",0.84,0.07,0,"2018-11-24 09:10:01 AM",0.91
"09:20:01","AM",0.86,0.06,0,"2018-11-24 09:20:01 AM",0.92
"09:30:01","AM",0.72,0.06,0.01,"2018-11-24 09:30:01 AM",0.79
"09:40:01","AM",0.78,0.06,0.01,"2018-11-24 09:40:01 AM",0.85
"09:50:01","AM",0.91,0.07,0.01,"2018-11-24 09:50:01 AM",0.99
"10:00:01","AM",0.81,0.06,0,"2018-11-24 10:00:01 AM",0.87
"10:10:01","AM",0.75,0.06,0.01,"2018-11-24 10:10:01 AM",0.82
"10:20:01","AM",0.76,0.07,0,"2018-11-24 10:20:01 AM",0.83
"10:30:01","AM",0.78,0.07,0.01,"2018-11-24 10:30:01 AM",0.86
"10:40:01","AM",0.65,0.06,0,"2018-11-24 10:40:01 AM",0.71
"10:50:01","AM",0.65,0.06,0.01,"2018-11-24 10:50:01 AM",0.72
"11:00:01","AM",0.94,0.07,0,"2018-11-24 11:00:01 AM",1.01
"11:10:01","AM",0.74,0.07,0.01,"2018-11-24 11:10:01 AM",0.82
"11:20:01","AM",0.82,0.07,0.01,"2018-11-24 11:20:01 AM",0.9
"11:30:01","AM",0.65,0.06,0,"2018-11-24 11:30:01 AM",0.71
"11:40:01","AM",0.74,0.06,0.01,"2018-11-24 11:40:01 AM",0.81
"11:50:01","AM",0.99,0.08,0.01,"2018-11-24 11:50:01 AM",1.08
"12:00:01","PM",0.76,0.07,0.01,"2018-11-24 12:00:01 PM",0.84
"12:10:01","PM",0.66,0.06,0,"2018-11-24 12:10:01 PM",0.72
"12:20:01","PM",0.76,0.07,0.01,"2018-11-24 12:20:01 PM",0.84
"12:30:01","PM",0.72,0.06,0.01,"2018-11-24 12:30:01 PM",0.79
"12:40:01","PM",0.68,0.06,0.01,"2018-11-24 12:40:01 PM",0.75
"12:50:01","PM",0.78,0.07,0,"2018-11-24 12:50:01 PM",0.85
"01:00:01","PM",0.81,0.07,0,"2018-11-24 01:00:01 PM",0.88
"01:10:01","PM",0.83,0.07,0.01,"2018-11-24 01:10:01 PM",0.91
"01:20:01","PM",0.7,0.06,0,"2018-11-24 01:20:01 PM",0.76
"01:30:01","PM",0.82,0.07,0.01,"2018-11-24 01:30:01 PM",0.9
"01:40:02","PM",0.83,0.07,0.01,"2018-11-24 01:40:02 PM",0.91
"01:50:01","PM",0.89,0.08,0,"2018-11-24 01:50:01 PM",0.97
"02:00:01","PM",0.81,0.07,0.01,"2018-11-24 02:00:01 PM",0.89
"02:10:01","PM",0.81,0.07,0.01,"2018-11-24 02:10:01 PM",0.89
"02:20:01","PM",0.75,0.06,0,"2018-11-24 02:20:01 PM",0.81
"02:30:01","PM",0.88,0.08,0.01,"2018-11-24 02:30:01 PM",0.97
"02:40:01","PM",0.69,0.05,0,"2018-11-24 02:40:01 PM",0.74
"02:50:01","PM",0.69,0.06,0,"2018-11-24 02:50:01 PM",0.75
"03:00:01","PM",0.71,0.06,0.01,"2018-11-24 03:00:01 PM",0.78
"03:10:01","PM",0.74,0.06,0.01,"2018-11-24 03:10:01 PM",0.81
"03:20:01","PM",0.66,0.05,0,"2018-11-24 03:20:01 PM",0.71
"03:30:01","PM",0.77,0.06,0.01,"2018-11-24 03:30:01 PM",0.84
"03:40:01","PM",0.96,0.08,0.01,"2018-11-24 03:40:01 PM",1.05
"03:50:01","PM",0.78,0.06,0,"2018-11-24 03:50:01 PM",0.84
"04:00:01","PM",0.83,0.06,0.01,"2018-11-24 04:00:01 PM",0.9
"04:10:01","PM",0.77,0.06,0.01,"2018-11-24 04:10:01 PM",0.84
"04:20:01","PM",0.98,0.08,0,"2018-11-24 04:20:01 PM",1.06
"04:30:01","PM",0.74,0.06,0,"2018-11-24 04:30:01 PM",0.8
"04:40:01","PM",0.77,0.06,0.02,"2018-11-24 04:40:01 PM",0.85
"04:50:01","PM",0.67,0.06,0,"2018-11-24 04:50:01 PM",0.73
"05:00:01","PM",0.73,0.06,0.01,"2018-11-24 05:00:01 PM",0.8
