"time","ampm","usr","sys","iowait","timestamp","total"
"06:30:01","AM",0.46,0.03,0,"2018-11-28 06:30:01 AM",0.49
"06:40:01","AM",0.62,0.05,0,"2018-11-28 06:40:01 AM",0.67
"06:50:01","AM",0.74,0.06,0.01,"2018-11-28 06:50:01 AM",0.81
"07:00:01","AM",0.59,0.04,0.01,"2018-11-28 07:00:01 AM",0.64
"07:10:01","AM",0.56,0.04,0.01,"2018-11-28 07:10:01 AM",0.61
"07:20:01","AM",0.62,0.05,0.01,"2018-11-28 07:20:01 AM",0.68
"07:30:01","AM",0.78,0.06,0.01,"2018-11-28 07:30:01 AM",0.85
"07:40:01","AM",0.9,0.08,0.01,"2018-11-28 07:40:01 AM",0.99
"07:50:01","AM",0.79,0.06,0.01,"2018-11-28 07:50:01 AM",0.86
"08:00:01","AM",0.93,0.08,0.01,"2018-11-28 08:00:01 AM",1.02
"08:10:01","AM",1.25,0.1,0.01,"2018-11-28 08:10:01 AM",1.36
"08:20:01","AM",1.1,0.1,0.01,"2018-11-28 08:20:01 AM",1.21
"08:30:01","AM",1.47,0.14,0.01,"2018-11-28 08:30:01 AM",1.62
"08:40:01","AM",1.15,0.11,0.01,"2018-11-28 08:40:01 AM",1.27
"08:50:01","AM",1.47,0.14,0.01,"2018-11-28 08:50:01 AM",1.62
"09:00:01","AM",1.42,0.14,0.02,"2018-11-28 09:00:01 AM",1.58
"09:10:01","AM",1.6,0.14,0.02,"2018-11-28 09:10:01 AM",1.76
"09:20:01","AM",1.48,0.14,0.02,"2018-11-28 09:20:01 AM",1.64
"09:30:01","AM",1.62,0.15,0.02,"2018-11-28 09:30:01 AM",1.79
"09:40:01","AM",1.58,0.14,0.02,"2018-11-28 09:40:01 AM",1.74
"09:50:01","AM",1.59,0.15,0.02,"2018-11-28 09:50:01 AM",1.76
"10:00:01","AM",1.75,0.15,0.02,"2018-11-28 10:00:01 AM",1.92
"10:10:01","AM",1.74,0.15,0.02,"2018-11-28 10:10:01 AM",1.91
"10:20:01","AM",1.5,0.15,0.02,"2018-11-28 10:20:01 AM",1.67
"10:30:01","AM",1.67,0.16,0.02,"2018-11-28 10:30:01 AM",1.85
"10:40:01","AM",1.71,0.16,0.02,"2018-11-28 10:40:01 AM",1.89
"10:50:01","AM",1.96,0.17,0.02,"2018-11-28 10:50:01 AM",2.15
"11:00:01","AM",1.86,0.17,0.02,"2018-11-28 11:00:01 AM",2.05
"11:10:01","AM",1.89,0.18,0.02,"2018-11-28 11:10:01 AM",2.09
"11:20:01","AM",1.78,0.17,0.02,"2018-11-28 11:20:01 AM",1.97
"11:30:01","AM",1.99,0.15,0.02,"2018-11-28 11:30:01 AM",2.16
"11:40:01","AM",1.73,0.15,0.02,"2018-11-28 11:40:01 AM",1.9
"11:50:01","AM",1.74,0.15,0.02,"2018-11-28 11:50:01 AM",1.91
"12:00:01","PM",1.32,0.11,0.01,"2018-11-28 12:00:01 PM",1.44
"12:10:01","PM",1.17,0.11,0.01,"2018-11-28 12:10:01 PM",1.29
"12:20:01","PM",1.1,0.1,0.01,"2018-11-28 12:20:01 PM",1.21
"12:30:01","PM",1.33,0.11,0.01,"2018-11-28 12:30:01 PM",1.45
"12:40:02","PM",1.2,0.11,0.01,"2018-11-28 12:40:02 PM",1.32
"12:50:01","PM",1.48,0.12,0.01,"2018-11-28 12:50:01 PM",1.61
"01:00:01","PM",1.17,0.11,0.02,"2018-11-28 01:00:01 PM",1.3
"01:10:01","PM",1.61,0.14,0.02,"2018-11-28 01:10:01 PM",1.77
"01:20:01","PM",1.65,0.14,0.02,"2018-11-28 01:20:01 PM",1.81
"01:30:01","PM",1.77,0.16,0.02,"2018-11-28 01:30:01 PM",1.95
"01:40:01","PM",1.94,0.17,0.03,"2018-11-28 01:40:01 PM",2.14
"01:50:01","PM",1.86,0.16,0.02,"2018-11-28 01:50:01 PM",2.04
"02:00:01","PM",1.74,0.15,0.02,"2018-11-28 02:00:01 PM",1.91
"02:10:01","PM",1.79,0.15,0.02,"2018-11-28 02:10:01 PM",1.96
"02:20:01","PM",1.78,0.17,0.02,"2018-11-28 02:20:01 PM",1.97
"02:30:01","PM",1.77,0.17,0.02,"2018-11-28 02:30:01 PM",1.96
"02:40:01","PM",1.62,0.15,0.02,"2018-11-28 02:40:01 PM",1.79
"02:50:01","PM",1.8,0.15,0.02,"2018-11-28 02:50:01 PM",1.97
"03:00:01","PM",1.55,0.14,0.02,"2018-11-28 03:00:01 PM",1.71
"03:10:01","PM",1.58,0.14,0.02,"2018-11-28 03:10:01 PM",1.74
"03:20:01","PM",1.61,0.15,0.02,"2018-11-28 03:20:01 PM",1.78
"03:30:01","PM",1.5,0.15,0.02,"2018-11-28 03:30:01 PM",1.67
"03:40:01","PM",1.65,0.16,0.02,"2018-11-28 03:40:01 PM",1.83
"03:50:01","PM",1.51,0.15,0.02,"2018-11-28 03:50:01 PM",1.68
"04:00:01","PM",1.62,0.16,0.02,"2018-11-28 04:00:01 PM",1.8
"04:10:01","PM",1.51,0.15,0.02,"2018-11-28 04:10:01 PM",1.68
"04:20:01","PM",1.63,0.15,0.02,"2018-11-28 04:20:01 PM",1.8
"04:30:01","PM",1.54,0.12,0.02,"2018-11-28 04:30:01 PM",1.68
"04:40:01","PM",1.58,0.15,0.02,"2018-11-28 04:40:01 PM",1.75
"04:50:01","PM",1.53,0.13,0.01,"2018-11-28 04:50:01 PM",1.67
"05:00:01","PM",1.33,0.12,0.01,"2018-11-28 05:00:01 PM",1.46
"05:10:01","PM",1.2,0.11,0.01,"2018-11-28 05:10:01 PM",1.32
"05:20:01","PM",1.22,0.11,0.01,"2018-11-28 05:20:01 PM",1.34
"05:30:01","PM",1.28,0.11,0.01,"2018-11-28 05:30:01 PM",1.4
"05:40:01","PM",1.11,0.1,0.01,"2018-11-28 05:40:01 PM",1.22
"05:50:01","PM",1.08,0.1,0.01,"2018-11-28 05:50:01 PM",1.19
"06:00:01","PM",0.99,0.08,0,"2018-11-28 06:00:01 PM",1.07
"06:10:01","PM",0.89,0.07,0,"2018-11-28 06:10:01 PM",0.96
"06:20:01","PM",0.89,0.07,0,"2018-11-28 06:20:01 PM",0.96
"06:30:01","PM",0.82,0.07,0.01,"2018-11-28 06:30:01 PM",0.9
"06:40:01","PM",0.98,0.08,0.01,"2018-11-28 06:40:01 PM",1.07
"06:50:01","PM",0.78,0.07,0,"2018-11-28 06:50:01 PM",0.85
"07:00:01","PM",0.77,0.07,0.01,"2018-11-28 07:00:01 PM",0.85
"07:10:01","PM",0.83,0.07,0.01,"2018-11-28 07:10:01 PM",0.91
"07:20:02","PM",0.82,0.07,0.01,"2018-11-28 07:20:02 PM",0.9
"07:30:01","PM",0.95,0.08,0.01,"2018-11-28 07:30:01 PM",1.04
"07:40:01","PM",0.92,0.08,0,"2018-11-28 07:40:01 PM",1
"07:50:01","PM",0.72,0.06,0,"2018-11-28 07:50:01 PM",0.78
"08:00:01","PM",0.88,0.08,0,"2018-11-28 08:00:01 PM",0.96
"08:10:01","PM",0.84,0.06,0,"2018-11-28 08:10:01 PM",0.9
"08:20:01","PM",0.81,0.07,0,"2018-11-28 08:20:01 PM",0.88
"08:30:01","PM",0.74,0.06,0,"2018-11-28 08:30:01 PM",0.8
"08:40:01","PM",0.86,0.07,0.01,"2018-11-28 08:40:01 PM",0.94
"08:50:01","PM",0.76,0.06,0,"2018-11-28 08:50:01 PM",0.82
"09:00:01","PM",0.99,0.08,0.01,"2018-11-28 09:00:01 PM",1.08
"09:10:01","PM",0.71,0.06,0,"2018-11-28 09:10:01 PM",0.77
"09:20:01","PM",0.72,0.06,0,"2018-11-28 09:20:01 PM",0.78
"09:30:01","PM",0.64,0.05,0,"2018-11-28 09:30:01 PM",0.69
"09:40:01","PM",0.62,0.05,0,"2018-11-28 09:40:01 PM",0.67
"09:50:01","PM",0.86,0.06,0.01,"2018-11-28 09:50:01 PM",0.93
"10:00:01","PM",0.88,0.07,0,"2018-11-28 10:00:01 PM",0.95
"10:10:01","PM",0.65,0.05,0,"2018-11-28 10:10:01 PM",0.7
"10:20:01","PM",0.64,0.05,0,"2018-11-28 10:20:01 PM",0.69
"10:30:01","PM",0.63,0.05,0,"2018-11-28 10:30:01 PM",0.68
"10:40:01","PM",0.77,0.07,0,"2018-11-28 10:40:01 PM",0.84
"10:50:01","PM",0.69,0.05,0,"2018-11-28 10:50:01 PM",0.74
"11:00:01","PM",0.66,0.05,0,"2018-11-28 11:00:01 PM",0.71
"11:10:01","PM",0.76,0.06,0,"2018-11-28 11:10:01 PM",0.82
"11:20:01","PM",0.63,0.05,0,"2018-11-28 11:20:01 PM",0.68
"11:30:01","PM",0.6,0.05,0,"2018-11-28 11:30:01 PM",0.65
"11:40:01","PM",0.63,0.05,0,"2018-11-28 11:40:01 PM",0.68
"11:50:01","PM",0.67,0.05,0,"2018-11-28 11:50:01 PM",0.72
