"time","ampm","usr","sys","iowait","timestamp","total"
"12:10:01","AM",0.77,0.06,0,"2018-11-25 12:10:01 AM",0.83
"12:20:01","AM",0.53,0.04,0,"2018-11-25 12:20:01 AM",0.57
"12:30:01","AM",0.57,0.04,0,"2018-11-25 12:30:01 AM",0.61
"12:40:01","AM",0.47,0.04,0,"2018-11-25 12:40:01 AM",0.51
"12:50:01","AM",0.54,0.04,0,"2018-11-25 12:50:01 AM",0.58
"01:00:01","AM",0.46,0.03,0,"2018-11-25 01:00:01 AM",0.49
"01:10:01","AM",0.53,0.04,0,"2018-11-25 01:10:01 AM",0.57
"01:20:01","AM",0.55,0.04,0.01,"2018-11-25 01:20:01 AM",0.6
"01:30:01","AM",0.44,0.04,0,"2018-11-25 01:30:01 AM",0.48
"01:40:01","AM",0.52,0.04,0,"2018-11-25 01:40:01 AM",0.56
"01:50:01","AM",0.66,0.05,0,"2018-11-25 01:50:01 AM",0.71
"02:00:01","AM",0.75,0.05,0,"2018-11-25 02:00:01 AM",0.8
"02:10:01","AM",0.53,0.04,0,"2018-11-25 02:10:01 AM",0.57
"02:20:01","AM",0.51,0.04,0,"2018-11-25 02:20:01 AM",0.55
"02:30:01","AM",0.57,0.05,0,"2018-11-25 02:30:01 AM",0.62
"02:40:01","AM",0.49,0.04,0.01,"2018-11-25 02:40:01 AM",0.54
"02:50:01","AM",0.47,0.04,0.02,"2018-11-25 02:50:01 AM",0.53
"03:00:01","AM",0.41,0.03,0.01,"2018-11-25 03:00:01 AM",0.45
"03:10:01","AM",0.56,0.04,0,"2018-11-25 03:10:01 AM",0.6
"03:20:01","AM",0.49,0.04,0,"2018-11-25 03:20:01 AM",0.53
"03:30:01","AM",0.56,0.05,0.01,"2018-11-25 03:30:01 AM",0.62
"03:40:01","AM",0.84,0.07,0,"2018-11-25 03:40:01 AM",0.91
"03:50:01","AM",0.77,0.06,0,"2018-11-25 03:50:01 AM",0.83
"04:00:01","AM",0.77,0.05,0,"2018-11-25 04:00:01 AM",0.82
"04:10:01","AM",0.55,0.04,0,"2018-11-25 04:10:01 AM",0.59
"04:20:01","AM",0.49,0.04,0,"2018-11-25 04:20:01 AM",0.53
"04:30:01","AM",0.59,0.04,0,"2018-11-25 04:30:01 AM",0.63
"04:40:01","AM",0.47,0.03,0,"2018-11-25 04:40:01 AM",0.5
"04:50:01","AM",0.5,0.04,0,"2018-11-25 04:50:01 AM",0.54
"05:00:01","AM",0.52,0.04,0,"2018-11-25 05:00:01 AM",0.56
"05:10:01","AM",0.42,0.03,0,"2018-11-25 05:10:01 AM",0.45
"05:20:01","AM",0.84,0.07,0,"2018-11-25 05:20:01 AM",0.91
"05:30:01","AM",1.53,0.12,0.01,"2018-11-25 05:30:01 AM",1.66
"05:40:01","AM",0.43,0.04,0,"2018-11-25 05:40:01 AM",0.47
"05:50:01","AM",0.5,0.04,0,"2018-11-25 05:50:01 AM",0.54
"06:00:01","AM",0.53,0.04,0,"2018-11-25 06:00:01 AM",0.57
"06:10:01","AM",0.64,0.05,0,"2018-11-25 06:10:01 AM",0.69
"06:20:01","AM",0.49,0.04,0,"2018-11-25 06:20:01 AM",0.53
"06:30:01","AM",0.53,0.04,0,"2018-11-25 06:30:01 AM",0.57
"06:40:01","AM",0.52,0.04,0,"2018-11-25 06:40:01 AM",0.56
"06:50:01","AM",0.59,0.05,0,"2018-11-25 06:50:01 AM",0.64
"07:00:01","AM",0.45,0.04,0,"2018-11-25 07:00:01 AM",0.49
"07:10:01","AM",0.65,0.05,0,"2018-11-25 07:10:01 AM",0.7
"07:20:01","AM",0.63,0.05,0,"2018-11-25 07:20:01 AM",0.68
"07:30:01","AM",0.6,0.05,0,"2018-11-25 07:30:01 AM",0.65
"07:40:02","AM",0.59,0.05,0,"2018-11-25 07:40:02 AM",0.64
"07:50:01","AM",0.78,0.06,0,"2018-11-25 07:50:01 AM",0.84
"08:00:01","AM",0.77,0.06,0,"2018-11-25 08:00:01 AM",0.83
"08:10:01","AM",0.47,0.04,0.01,"2018-11-25 08:10:01 AM",0.52
"08:20:01","AM",0.65,0.05,0,"2018-11-25 08:20:01 AM",0.7
"08:30:01","AM",0.53,0.04,0,"2018-11-25 08:30:01 AM",0.57
"08:40:01","AM",0.62,0.05,0,"2018-11-25 08:40:01 AM",0.67
"08:50:01","AM",0.63,0.05,0.01,"2018-11-25 08:50:01 AM",0.69
"09:00:01","AM",0.55,0.04,0.01,"2018-11-25 09:00:01 AM",0.6
"09:10:01","AM",0.64,0.05,0.01,"2018-11-25 09:10:01 AM",0.7
"09:20:02","AM",0.68,0.06,0,"2018-11-25 09:20:02 AM",0.74
"09:30:01","AM",0.72,0.05,0,"2018-11-25 09:30:01 AM",0.77
"09:40:01","AM",0.57,0.04,0,"2018-11-25 09:40:01 AM",0.61
"09:50:01","AM",0.6,0.05,0,"2018-11-25 09:50:01 AM",0.65
"10:00:01","AM",0.78,0.06,0.01,"2018-11-25 10:00:01 AM",0.85
"10:10:01","AM",0.65,0.05,0.02,"2018-11-25 10:10:01 AM",0.72
"10:20:01","AM",0.78,0.06,0,"2018-11-25 10:20:01 AM",0.84
"10:30:01","AM",0.66,0.06,0,"2018-11-25 10:30:01 AM",0.72
"10:40:01","AM",0.58,0.05,0,"2018-11-25 10:40:01 AM",0.63
"10:50:01","AM",0.62,0.05,0,"2018-11-25 10:50:01 AM",0.67
"11:00:01","AM",0.77,0.07,0.01,"2018-11-25 11:00:01 AM",0.85
"11:10:01","AM",0.71,0.06,0,"2018-11-25 11:10:01 AM",0.77
"11:20:01","AM",0.73,0.05,0,"2018-11-25 11:20:01 AM",0.78
"11:30:01","AM",0.65,0.05,0.01,"2018-11-25 11:30:01 AM",0.71
"11:40:01","AM",0.67,0.06,0,"2018-11-25 11:40:01 AM",0.73
"11:50:01","AM",0.58,0.05,0.01,"2018-11-25 11:50:01 AM",0.64
"12:00:01","PM",0.56,0.05,0.02,"2018-11-25 12:00:01 PM",0.63
"12:10:01","PM",0.71,0.06,0.01,"2018-11-25 12:10:01 PM",0.78
"12:20:01","PM",0.66,0.06,0,"2018-11-25 12:20:01 PM",0.72
"12:30:01","PM",0.94,0.08,0.01,"2018-11-25 12:30:01 PM",1.03
"12:40:01","PM",0.69,0.06,0,"2018-11-25 12:40:01 PM",0.75
"12:50:01","PM",0.64,0.05,0,"2018-11-25 12:50:01 PM",0.69
"01:00:01","PM",0.56,0.04,0,"2018-11-25 01:00:01 PM",0.6
"01:10:01","PM",0.66,0.05,0,"2018-11-25 01:10:01 PM",0.71
"01:20:01","PM",0.62,0.05,0,"2018-11-25 01:20:01 PM",0.67
"01:30:01","PM",0.76,0.06,0,"2018-11-25 01:30:01 PM",0.82
"01:40:01","PM",0.59,0.04,0,"2018-11-25 01:40:01 PM",0.63
"01:50:01","PM",0.7,0.06,0,"2018-11-25 01:50:01 PM",0.76
"02:00:01","PM",0.76,0.06,0,"2018-11-25 02:00:01 PM",0.82
"02:10:01","PM",0.67,0.05,0,"2018-11-25 02:10:01 PM",0.72
"02:20:01","PM",0.54,0.04,0,"2018-11-25 02:20:01 PM",0.58
"02:30:01","PM",0.69,0.05,0,"2018-11-25 02:30:01 PM",0.74
"02:40:01","PM",0.72,0.06,0,"2018-11-25 02:40:01 PM",0.78
"02:50:01","PM",0.69,0.05,0,"2018-11-25 02:50:01 PM",0.74
"03:00:01","PM",0.81,0.06,0,"2018-11-25 03:00:01 PM",0.87
"03:10:01","PM",0.71,0.06,0,"2018-11-25 03:10:01 PM",0.77
"03:20:01","PM",0.79,0.06,0,"2018-11-25 03:20:01 PM",0.85
"03:30:01","PM",0.8,0.06,0,"2018-11-25 03:30:01 PM",0.86
"03:40:01","PM",0.98,0.07,0,"2018-11-25 03:40:01 PM",1.05
"03:50:01","PM",0.72,0.06,0.01,"2018-11-25 03:50:01 PM",0.79
"04:00:01","PM",0.55,0.04,0.01,"2018-11-25 04:00:01 PM",0.6
"04:10:01","PM",0.89,0.07,0.01,"2018-11-25 04:10:01 PM",0.97
"04:20:01","PM",0.53,0.04,0,"2018-11-25 04:20:01 PM",0.57
"04:30:01","PM",0.62,0.04,0,"2018-11-25 04:30:01 PM",0.66
"04:40:01","PM",0.74,0.06,0,"2018-11-25 04:40:01 PM",0.8
"04:50:01","PM",0.76,0.06,0,"2018-11-25 04:50:01 PM",0.82
"05:00:01","PM",0.66,0.05,0,"2018-11-25 05:00:01 PM",0.71
"05:10:01","PM",0.48,0.04,0,"2018-11-25 05:10:01 PM",0.52
"05:20:01","PM",0.71,0.06,0,"2018-11-25 05:20:01 PM",0.77
"05:30:01","PM",0.73,0.05,0,"2018-11-25 05:30:01 PM",0.78
"05:40:02","PM",0.57,0.04,0,"2018-11-25 05:40:02 PM",0.61
"05:50:01","PM",0.52,0.04,0,"2018-11-25 05:50:01 PM",0.56
"06:00:01","PM",0.68,0.05,0,"2018-11-25 06:00:01 PM",0.73
"06:10:01","PM",0.64,0.05,0,"2018-11-25 06:10:01 PM",0.69
"06:20:01","PM",0.63,0.05,0,"2018-11-25 06:20:01 PM",0.68
"06:30:01","PM",0.58,0.05,0,"2018-11-25 06:30:01 PM",0.63
"06:40:01","PM",0.64,0.05,0,"2018-11-25 06:40:01 PM",0.69
"06:50:01","PM",0.58,0.04,0,"2018-11-25 06:50:01 PM",0.62
"07:00:01","PM",0.72,0.05,0,"2018-11-25 07:00:01 PM",0.77
"07:10:01","PM",0.65,0.05,0,"2018-11-25 07:10:01 PM",0.7
"07:20:01","PM",0.66,0.05,0,"2018-11-25 07:20:01 PM",0.71
"07:30:01","PM",0.71,0.06,0,"2018-11-25 07:30:01 PM",0.77
"07:40:01","PM",0.75,0.06,0,"2018-11-25 07:40:01 PM",0.81
"07:50:01","PM",0.75,0.06,0,"2018-11-25 07:50:01 PM",0.81
"08:00:01","PM",0.62,0.05,0,"2018-11-25 08:00:01 PM",0.67
"08:10:01","PM",0.75,0.06,0.01,"2018-11-25 08:10:01 PM",0.82
"08:20:01","PM",0.57,0.04,0.02,"2018-11-25 08:20:01 PM",0.63
"08:30:01","PM",0.58,0.04,0,"2018-11-25 08:30:01 PM",0.62
"08:40:01","PM",0.5,0.04,0,"2018-11-25 08:40:01 PM",0.54
"08:50:01","PM",0.63,0.05,0,"2018-11-25 08:50:01 PM",0.68
"09:00:01","PM",0.57,0.05,0,"2018-11-25 09:00:01 PM",0.62
"09:10:01","PM",0.61,0.04,0,"2018-11-25 09:10:01 PM",0.65
"09:20:01","PM",0.66,0.05,0,"2018-11-25 09:20:01 PM",0.71
"09:30:01","PM",0.58,0.05,0,"2018-11-25 09:30:01 PM",0.63
"09:40:01","PM",0.62,0.05,0.01,"2018-11-25 09:40:01 PM",0.68
"09:50:01","PM",0.81,0.06,0.01,"2018-11-25 09:50:01 PM",0.88
"10:00:01","PM",0.64,0.05,0.01,"2018-11-25 10:00:01 PM",0.7
"10:10:01","PM",0.67,0.05,0.01,"2018-11-25 10:10:01 PM",0.73
"10:20:01","PM",0.74,0.06,0.01,"2018-11-25 10:20:01 PM",0.81
"10:30:01","PM",0.68,0.05,0.01,"2018-11-25 10:30:01 PM",0.74
"10:40:02","PM",0.6,0.05,0.02,"2018-11-25 10:40:02 PM",0.67
"10:50:01","PM",0.59,0.04,0.01,"2018-11-25 10:50:01 PM",0.64
"11:00:01","PM",0.65,0.05,0.01,"2018-11-25 11:00:01 PM",0.71
"11:10:01","PM",0.88,0.07,0.01,"2018-11-25 11:10:01 PM",0.96
"11:20:01","PM",0.88,0.07,0.01,"2018-11-25 11:20:01 PM",0.96
"11:30:01","PM",0.6,0.04,0.01,"2018-11-25 11:30:01 PM",0.65
"11:40:01","PM",0.72,0.05,0.01,"2018-11-25 11:40:01 PM",0.78
"11:50:01","PM",0.57,0.04,0,"2018-11-25 11:50:01 PM",0.61
