"time","usr","sys","iowait","timestamp","total"
"00:10:01",0.24,0.71,0,"2018-11-28 00:10:01 ",0.95
"00:20:01",0.29,0.47,0,"2018-11-28 00:20:01 ",0.76
"00:30:01",0.24,0.46,0,"2018-11-28 00:30:01 ",0.7
"00:40:01",0.23,0.49,0,"2018-11-28 00:40:01 ",0.72
"00:50:01",0.33,0.52,0,"2018-11-28 00:50:01 ",0.85
"01:00:01",0.22,0.67,0,"2018-11-28 01:00:01 ",0.89
"01:10:01",0.24,0.58,0,"2018-11-28 01:10:01 ",0.82
"01:20:01",0.3,0.63,0,"2018-11-28 01:20:01 ",0.93
"01:30:01",0.24,0.66,0,"2018-11-28 01:30:01 ",0.9
"01:40:01",0.24,0.45,0,"2018-11-28 01:40:01 ",0.69
"01:50:01",0.25,0.52,0,"2018-11-28 01:50:01 ",0.77
"02:00:01",0.23,0.67,0,"2018-11-28 02:00:01 ",0.9
"02:10:01",0.29,0.7,0,"2018-11-28 02:10:01 ",0.99
"02:20:01",0.24,0.38,0,"2018-11-28 02:20:01 ",0.62
"02:30:01",0.37,0.58,0,"2018-11-28 02:30:01 ",0.95
"02:40:01",0.24,0.72,0,"2018-11-28 02:40:01 ",0.96
"02:50:01",0.23,0.56,0,"2018-11-28 02:50:01 ",0.79
"03:00:01",0.29,0.68,0,"2018-11-28 03:00:01 ",0.97
"03:10:01",0.27,0.48,0,"2018-11-28 03:10:01 ",0.75
"03:20:01",0.24,0.6,0,"2018-11-28 03:20:01 ",0.84
"03:30:01",0.24,0.54,0,"2018-11-28 03:30:01 ",0.78
"03:40:01",0.25,0.58,0,"2018-11-28 03:40:01 ",0.83
"03:50:01",0.31,0.66,0,"2018-11-28 03:50:01 ",0.97
"04:00:01",0.24,0.45,0,"2018-11-28 04:00:01 ",0.69
"04:10:01",0.29,0.76,0,"2018-11-28 04:10:01 ",1.05
"04:20:01",0.25,0.53,0,"2018-11-28 04:20:01 ",0.78
"04:30:01",0.23,0.65,0,"2018-11-28 04:30:01 ",0.88
"04:40:01",0.29,0.51,0,"2018-11-28 04:40:01 ",0.8
"04:50:01",0.24,0.4,0,"2018-11-28 04:50:01 ",0.64
"05:00:01",0.23,0.68,0,"2018-11-28 05:00:01 ",0.91
"05:10:01",0.24,0.57,0,"2018-11-28 05:10:01 ",0.81
"05:20:01",0.23,0.54,0,"2018-11-28 05:20:01 ",0.77
"05:30:01",0.27,0.44,0,"2018-11-28 05:30:01 ",0.71
"05:40:01",0.27,0.58,0,"2018-11-28 05:40:01 ",0.85
"05:50:01",0.25,0.64,0,"2018-11-28 05:50:01 ",0.89
"06:00:01",0.23,0.71,0,"2018-11-28 06:00:01 ",0.94
"06:10:01",0.29,0.68,0,"2018-11-28 06:10:01 ",0.97
"06:20:01",0.31,0.4,0,"2018-11-28 06:20:01 ",0.71
"06:30:01",0.44,0.47,0,"2018-11-28 06:30:01 ",0.91
"06:40:01",0.23,0.49,0,"2018-11-28 06:40:01 ",0.72
"06:50:01",0.26,0.55,0,"2018-11-28 06:50:01 ",0.81
"07:00:01",0.25,0.64,0,"2018-11-28 07:00:01 ",0.89
"07:10:01",0.32,0.66,0,"2018-11-28 07:10:01 ",0.98
"07:20:01",0.39,0.53,0,"2018-11-28 07:20:01 ",0.92
"07:30:01",0.75,0.61,0,"2018-11-28 07:30:01 ",1.36
"07:40:01",0.77,0.7,0,"2018-11-28 07:40:01 ",1.47
"07:50:01",0.96,0.62,0,"2018-11-28 07:50:01 ",1.58
"08:00:01",0.82,0.49,0,"2018-11-28 08:00:01 ",1.31
"08:10:01",0.87,0.55,0,"2018-11-28 08:10:01 ",1.42
"08:20:01",0.98,0.6,0,"2018-11-28 08:20:01 ",1.58
"08:30:01",1.23,0.63,0,"2018-11-28 08:30:01 ",1.86
"08:40:01",1.89,0.51,0,"2018-11-28 08:40:01 ",2.4
"08:50:01",1.26,0.61,0,"2018-11-28 08:50:01 ",1.87
